_parent_table_path,_parent_table_name,_parent_record_index,_index,DDEP,PGID,PPOS,TGID
BLOB,BLOB,1,2672,3,2644,4,1142
BLOB,BLOB,1,2673,0,8358,5,1142
BLOB,BLOB,1,2674,1,2244,5,1142
BLOB,BLOB,1,2675,0,22633,6,1142
BLOB,BLOB,1,2676,1,33227,6,1142
BLOB,BLOB,1,2677,0,21692,7,1142
BLOB,BLOB,1,2678,0,27651,8,1142
BLOB,BLOB,1,2679,1,24777,8,1142
BLOB,BLOB,1,2680,0,9336,9,1142
BLOB,BLOB,1,2681,1,33223,9,1142
BLOB,BLOB,1,2682,0,20809,10,1142
BLOB,BLOB,1,2683,1,20496,10,1142
BLOB,BLOB,1,2684,0,24781,11,1142
BLOB,BLOB,1,2685,1,2617,11,1142
BLOB,BLOB,1,2686,0,25518,12,1142
BLOB,BLOB,1,2687,1,204837,12,1142
BLOB,BLOB,1,2688,2,33221,12,1142
BLOB,BLOB,1,2689,3,204830,12,1142
BLOB,BLOB,1,2690,0,19844,13,1142
BLOB,BLOB,1,2691,0,20823,14,1142
BLOB,BLOB,1,2692,1,19844,14,1142
BLOB,BLOB,1,2693,0,33219,15,1142
BLOB,BLOB,1,2694,1,22037,15,1142
BLOB,BLOB,1,2695,0,10173,16,1142
BLOB,BLOB,1,2696,1,9954,16,1142
BLOB,BLOB,1,2697,2,33220,16,1142
BLOB,BLOB,1,2698,3,2612,16,1142
BLOB,BLOB,1,2699,0,34434,17,1142
BLOB,BLOB,1,2700,1,204833,17,1142
BLOB,BLOB,1,2701,2,24936,17,1142
BLOB,BLOB,1,2702,0,376,18,1142
BLOB,BLOB,1,2703,1,204834,18,1142
BLOB,BLOB,1,2704,2,33892,18,1142
BLOB,BLOB,1,2705,0,2610,19,1142
BLOB,BLOB,1,2706,0,2629,20,1142
BLOB,BLOB,1,2707,0,3053,22,1142
BLOB,BLOB,1,2708,1,376,22,1142
BLOB,BLOB,1,2709,0,376,23,1142
BLOB,BLOB,1,2710,0,2629,24,1142
BLOB,BLOB,1,2711,0,5822,25,1142
BLOB,BLOB,1,2712,0,8113,26,1142
BLOB,BLOB,1,2713,0,5822,27,1142
BLOB,BLOB,1,2714,0,2645,28,1142
BLOB,BLOB,1,2715,0,20809,29,1142
BLOB,BLOB,1,2716,0,24781,30,1142
BLOB,BLOB,1,2717,0,204837,31,1142
BLOB,BLOB,1,2718,0,25518,32,1142
BLOB,BLOB,1,2719,0,20823,33,1142
BLOB,BLOB,1,2720,0,376,34,1142
BLOB,BLOB,1,2721,0,20892,0,1143
BLOB,BLOB,1,2722,1,18593,0,1143
BLOB,BLOB,1,2723,0,7003,1,1143
BLOB,BLOB,1,2724,1,25714,1,1143
BLOB,BLOB,1,2725,2,25701,1,1143
BLOB,BLOB,1,2726,3,34332,1,1143
BLOB,BLOB,1,2727,0,14595,3,1143
BLOB,BLOB,1,2728,1,10514,3,1143
BLOB,BLOB,1,2729,2,6701,3,1143
BLOB,BLOB,1,2730,3,22097,3,1143
BLOB,BLOB,1,2731,4,204791,3,1143
BLOB,BLOB,1,2732,5,28891,3,1143
BLOB,BLOB,1,2733,0,7936,4,1143
BLOB,BLOB,1,2734,1,30831,4,1143
BLOB,BLOB,1,2735,2,2702,4,1143
BLOB,BLOB,1,2736,0,22473,5,1143
BLOB,BLOB,1,2737,1,33263,5,1143
BLOB,BLOB,1,2738,0,5719,6,1143
BLOB,BLOB,1,2739,0,18614,7,1143
BLOB,BLOB,1,2740,0,28873,8,1143
BLOB,BLOB,1,2741,0,28622,9,1143
BLOB,BLOB,1,2742,1,22111,9,1143
BLOB,BLOB,1,2743,0,19551,10,1143
BLOB,BLOB,1,2744,1,25702,10,1143
BLOB,BLOB,1,2745,2,10500,10,1143
BLOB,BLOB,1,2746,0,19516,11,1143
BLOB,BLOB,1,2747,1,5610,11,1143
BLOB,BLOB,1,2748,0,29261,12,1143
BLOB,BLOB,1,2749,1,33025,12,1143
BLOB,BLOB,1,2750,2,9419,12,1143
BLOB,BLOB,1,2751,3,2695,12,1143
BLOB,BLOB,1,2752,4,25699,12,1143
BLOB,BLOB,1,2753,0,33258,13,1143
BLOB,BLOB,1,2754,1,23651,13,1143
BLOB,BLOB,1,2755,0,30871,14,1143
BLOB,BLOB,1,2756,1,28881,14,1143
BLOB,BLOB,1,2757,0,25707,15,1143
BLOB,BLOB,1,2758,0,2555,16,1143
BLOB,BLOB,1,2759,1,5541,16,1143
BLOB,BLOB,1,2760,2,7105,16,1143
BLOB,BLOB,1,2761,3,6010,16,1143
BLOB,BLOB,1,2762,4,8978,16,1143
BLOB,BLOB,1,2763,0,22999,17,1143
BLOB,BLOB,1,2764,1,34101,17,1143
BLOB,BLOB,1,2765,2,28893,17,1143
BLOB,BLOB,1,2766,0,6356,18,1143
BLOB,BLOB,1,2767,0,31496,19,1143
BLOB,BLOB,1,2768,0,2691,20,1143
BLOB,BLOB,1,2769,0,10514,22,1143
BLOB,BLOB,1,2770,1,2674,22,1143
BLOB,BLOB,1,2771,0,10514,23,1143
BLOB,BLOB,1,2772,0,31496,24,1143
BLOB,BLOB,1,2773,0,25714,25,1143
BLOB,BLOB,1,2774,0,10514,26,1143
BLOB,BLOB,1,2775,0,25714,27,1143
BLOB,BLOB,1,2776,0,10514,28,1143
BLOB,BLOB,1,2777,0,19551,29,1143
BLOB,BLOB,1,2778,0,19516,30,1143
BLOB,BLOB,1,2779,0,33025,31,1143
BLOB,BLOB,1,2780,0,29261,32,1143
BLOB,BLOB,1,2781,0,33258,33,1143
BLOB,BLOB,1,2782,0,6356,34,1143
BLOB,BLOB,1,2783,0,10047,0,1144
BLOB,BLOB,1,2784,1,28430,0,1144
BLOB,BLOB,1,2785,0,21481,1,1144
BLOB,BLOB,1,2786,1,10451,1,1144
BLOB,BLOB,1,2787,2,18046,1,1144
BLOB,BLOB,1,2788,0,33875,3,1144
BLOB,BLOB,1,2789,1,32814,3,1144
BLOB,BLOB,1,2790,2,33911,3,1144
BLOB,BLOB,1,2791,3,1112,3,1144
BLOB,BLOB,1,2792,4,28437,3,1144
BLOB,BLOB,1,2793,0,28443,4,1144
BLOB,BLOB,1,2794,1,8119,4,1144
BLOB,BLOB,1,2795,0,28433,5,1144
BLOB,BLOB,1,2796,1,6929,5,1144
BLOB,BLOB,1,2797,0,9073,6,1144
BLOB,BLOB,1,2798,0,34350,7,1144
BLOB,BLOB,1,2799,1,1785,7,1144
BLOB,BLOB,1,2800,0,29196,8,1144
BLOB,BLOB,1,2801,1,28441,8,1144
BLOB,BLOB,1,2802,0,33912,9,1144
BLOB,BLOB,1,2803,0,23600,10,1144
BLOB,BLOB,1,2804,1,28442,10,1144
BLOB,BLOB,1,2805,0,33872,11,1144
BLOB,BLOB,1,2806,1,34346,11,1144
BLOB,BLOB,1,2807,0,20609,12,1144
BLOB,BLOB,1,2808,1,31379,12,1144
BLOB,BLOB,1,2809,2,28447,12,1144
BLOB,BLOB,1,2810,3,33210,12,1144
BLOB,BLOB,1,2811,4,204891,12,1144
BLOB,BLOB,1,2812,0,29043,13,1144
BLOB,BLOB,1,2813,0,28429,14,1144
BLOB,BLOB,1,2814,1,23094,14,1144
BLOB,BLOB,1,2815,2,21014,14,1144
BLOB,BLOB,1,2816,0,34040,15,1144
BLOB,BLOB,1,2817,1,29043,15,1144
BLOB,BLOB,1,2818,0,6062,16,1144
BLOB,BLOB,1,2819,1,3994,16,1144
BLOB,BLOB,1,2820,2,1113,16,1144
BLOB,BLOB,1,2821,3,204894,16,1144
BLOB,BLOB,1,2822,0,34482,17,1144
BLOB,BLOB,1,2823,1,25152,17,1144
BLOB,BLOB,1,2824,0,10178,18,1144
BLOB,BLOB,1,2825,1,754,18,1144
BLOB,BLOB,1,2826,0,22413,19,1144
BLOB,BLOB,1,2827,0,7488,20,1144
BLOB,BLOB,1,2828,0,32814,22,1144
BLOB,BLOB,1,2829,1,7349,22,1144
BLOB,BLOB,1,2830,0,32814,23,1144
BLOB,BLOB,1,2831,0,22413,24,1144
BLOB,BLOB,1,2832,0,21481,25,1144
BLOB,BLOB,1,2833,0,32814,26,1144
BLOB,BLOB,1,2834,0,21481,27,1144
BLOB,BLOB,1,2835,0,32814,28,1144
BLOB,BLOB,1,2836,0,23600,29,1144
BLOB,BLOB,1,2837,0,33872,30,1144
BLOB,BLOB,1,2838,0,31379,31,1144
BLOB,BLOB,1,2839,0,20609,32,1144
BLOB,BLOB,1,2840,0,21014,33,1144
BLOB,BLOB,1,2841,0,1113,34,1144
BLOB,BLOB,1,2842,0,22820,0,1145
BLOB,BLOB,1,2843,1,30599,0,1145
BLOB,BLOB,1,2844,2,20435,0,1145
BLOB,BLOB,1,2845,0,21686,1,1145
BLOB,BLOB,1,2846,1,205189,1,1145
BLOB,BLOB,1,2847,2,205199,1,1145
BLOB,BLOB,1,2848,0,9990,3,1145
BLOB,BLOB,1,2849,1,28079,3,1145
BLOB,BLOB,1,2850,2,13504,3,1145
BLOB,BLOB,1,2851,3,205193,3,1145
BLOB,BLOB,1,2852,4,14113,3,1145
BLOB,BLOB,1,2853,0,27654,4,1145
BLOB,BLOB,1,2854,1,205487,4,1145
BLOB,BLOB,1,2855,2,205488,4,1145
BLOB,BLOB,1,2856,0,9426,5,1145
BLOB,BLOB,1,2857,0,998,6,1145
BLOB,BLOB,1,2858,1,34031,6,1145
BLOB,BLOB,1,2859,0,20099,7,1145
BLOB,BLOB,1,2860,1,30978,7,1145
BLOB,BLOB,1,2861,0,9426,8,1145
BLOB,BLOB,1,2862,0,19188,9,1145
BLOB,BLOB,1,2863,1,14676,9,1145
BLOB,BLOB,1,2864,2,34042,9,1145
BLOB,BLOB,1,2865,0,205203,10,1145
BLOB,BLOB,1,2866,1,27658,10,1145
BLOB,BLOB,1,2867,0,4317,11,1145
BLOB,BLOB,1,2868,1,33787,11,1145
BLOB,BLOB,1,2869,0,19170,12,1145
BLOB,BLOB,1,2870,1,13838,12,1145
BLOB,BLOB,1,2871,2,205195,12,1145
BLOB,BLOB,1,2872,3,7005,12,1145
BLOB,BLOB,1,2873,0,22424,13,1145
BLOB,BLOB,1,2874,0,205197,14,1145
BLOB,BLOB,1,2875,0,559,15,1145
BLOB,BLOB,1,2876,1,22424,15,1145
BLOB,BLOB,1,2877,2,33761,15,1145
BLOB,BLOB,1,2878,0,20369,16,1145
BLOB,BLOB,1,2879,1,28808,16,1145
BLOB,BLOB,1,2880,2,205196,16,1145
BLOB,BLOB,1,2881,3,205202,16,1145
BLOB,BLOB,1,2882,4,27655,16,1145
BLOB,BLOB,1,2883,0,27653,17,1145
BLOB,BLOB,1,2884,0,19631,18,1145
BLOB,BLOB,1,2885,1,21610,18,1145
BLOB,BLOB,1,2886,0,31024,19,1145
BLOB,BLOB,1,2887,0,1161,20,1145
BLOB,BLOB,1,2888,0,21686,22,1145
BLOB,BLOB,1,2889,1,16860,22,1145
BLOB,BLOB,1,2890,0,16860,23,1145
BLOB,BLOB,1,2891,0,31024,24,1145
BLOB,BLOB,1,2892,0,21686,25,1145
BLOB,BLOB,1,2893,0,21686,26,1145
BLOB,BLOB,1,2894,0,21686,27,1145
BLOB,BLOB,1,2895,0,9990,28,1145
BLOB,BLOB,1,2896,0,205203,29,1145
BLOB,BLOB,1,2897,0,4317,30,1145
BLOB,BLOB,1,2898,0,19170,31,1145
BLOB,BLOB,1,2899,0,19170,32,1145
BLOB,BLOB,1,2900,0,559,33,1145
BLOB,BLOB,1,2901,0,20369,34,1145
BLOB,BLOB,1,2902,0,21492,0,1146
BLOB,BLOB,1,2903,1,5808,0,1146
BLOB,BLOB,1,2904,2,10010,0,1146
BLOB,BLOB,1,2905,0,20627,1,1146
BLOB,BLOB,1,2906,1,30544,1,1146
BLOB,BLOB,1,2907,2,3991,1,1146
BLOB,BLOB,1,2908,3,25728,1,1146
BLOB,BLOB,1,2909,0,20220,3,1146
BLOB,BLOB,1,2910,1,19247,3,1146
BLOB,BLOB,1,2911,2,33682,3,1146
BLOB,BLOB,1,2912,3,25721,3,1146
BLOB,BLOB,1,2913,4,25720,3,1146
BLOB,BLOB,1,2914,0,20024,4,1146
BLOB,BLOB,1,2915,1,31295,4,1146
BLOB,BLOB,1,2916,2,1807,4,1146
BLOB,BLOB,1,2917,0,8499,5,1146
BLOB,BLOB,1,2918,1,14789,5,1146
BLOB,BLOB,1,2919,0,21947,6,1146
BLOB,BLOB,1,2920,1,8155,6,1146
BLOB,BLOB,1,2921,0,4599,7,1146
BLOB,BLOB,1,2922,0,19743,8,1146
BLOB,BLOB,1,2923,0,29016,9,1146
BLOB,BLOB,1,2924,1,1067,9,1146
BLOB,BLOB,1,2925,0,21199,10,1146
BLOB,BLOB,1,2926,1,25716,10,1146
BLOB,BLOB,1,2927,0,9964,11,1146
BLOB,BLOB,1,2928,1,5984,11,1146
BLOB,BLOB,1,2929,2,33841,11,1146
BLOB,BLOB,1,2930,0,7301,12,1146
BLOB,BLOB,1,2931,1,23955,12,1146
BLOB,BLOB,1,2932,2,29532,12,1146
BLOB,BLOB,1,2933,3,7426,12,1146
BLOB,BLOB,1,2934,4,4595,12,1146
BLOB,BLOB,1,2935,0,8357,13,1146
BLOB,BLOB,1,2936,1,25718,13,1146
BLOB,BLOB,1,2937,0,556,14,1146
BLOB,BLOB,1,2938,1,10333,14,1146
BLOB,BLOB,1,2939,0,1097,15,1146
BLOB,BLOB,1,2940,1,31160,15,1146
BLOB,BLOB,1,2941,2,22696,15,1146
BLOB,BLOB,1,2942,0,8218,16,1146
BLOB,BLOB,1,2943,1,9871,16,1146
BLOB,BLOB,1,2944,2,7528,16,1146
BLOB,BLOB,1,2945,3,29121,16,1146
BLOB,BLOB,1,2946,4,2554,16,1146
BLOB,BLOB,1,2947,0,6104,17,1146
BLOB,BLOB,1,2948,1,21309,17,1146
BLOB,BLOB,1,2949,0,4744,18,1146
BLOB,BLOB,1,2950,1,33858,18,1146
BLOB,BLOB,1,2951,0,2754,19,1146
BLOB,BLOB,1,2952,0,2767,20,1146
BLOB,BLOB,1,2953,0,19247,22,1146
BLOB,BLOB,1,2954,1,2745,22,1146
BLOB,BLOB,1,2955,0,19247,23,1146
BLOB,BLOB,1,2956,0,2754,24,1146
BLOB,BLOB,1,2957,0,20627,25,1146
BLOB,BLOB,1,2958,0,19247,26,1146
BLOB,BLOB,1,2959,0,20627,27,1146
BLOB,BLOB,1,2960,0,19247,28,1146
BLOB,BLOB,1,2961,0,21199,29,1146
BLOB,BLOB,1,2962,0,5984,30,1146
BLOB,BLOB,1,2963,0,7301,31,1146
BLOB,BLOB,1,2964,0,7301,32,1146
BLOB,BLOB,1,2965,0,556,33,1146
BLOB,BLOB,1,2966,0,9871,34,1146
BLOB,BLOB,1,2967,0,3999,0,1147
BLOB,BLOB,1,2968,1,2823,0,1147
BLOB,BLOB,1,2969,2,10011,0,1147
BLOB,BLOB,1,2970,0,345,1,1147
BLOB,BLOB,1,2971,1,7055,1,1147
BLOB,BLOB,1,2972,2,1197,1,1147
BLOB,BLOB,1,2973,0,5855,3,1147
BLOB,BLOB,1,2974,1,3051,3,1147
BLOB,BLOB,1,2975,2,23167,3,1147
BLOB,BLOB,1,2976,3,23529,3,1147
BLOB,BLOB,1,2977,4,27457,3,1147
BLOB,BLOB,1,2978,5,6184,3,1147
BLOB,BLOB,1,2979,0,4163,4,1147
BLOB,BLOB,1,2980,1,27465,4,1147
BLOB,BLOB,1,2981,2,22099,4,1147
BLOB,BLOB,1,2982,0,2279,5,1147
BLOB,BLOB,1,2983,1,2824,5,1147
BLOB,BLOB,1,2984,0,8497,6,1147
BLOB,BLOB,1,2985,1,27464,6,1147
BLOB,BLOB,1,2986,0,21637,7,1147
BLOB,BLOB,1,2987,0,24566,8,1147
BLOB,BLOB,1,2988,0,20163,9,1147
BLOB,BLOB,1,2989,1,18407,9,1147
BLOB,BLOB,1,2990,2,6075,9,1147
BLOB,BLOB,1,2991,0,28462,10,1147
BLOB,BLOB,1,2992,1,7560,10,1147
BLOB,BLOB,1,2993,2,665,10,1147
BLOB,BLOB,1,2994,0,19861,11,1147
BLOB,BLOB,1,2995,1,27462,11,1147
BLOB,BLOB,1,2996,2,7523,11,1147
BLOB,BLOB,1,2997,0,27456,12,1147
BLOB,BLOB,1,2998,1,6815,12,1147
BLOB,BLOB,1,2999,2,6307,12,1147
BLOB,BLOB,1,3000,3,2806,12,1147
BLOB,BLOB,1,3001,0,20791,13,1147
BLOB,BLOB,1,3002,1,8513,13,1147
BLOB,BLOB,1,3003,0,20852,14,1147
BLOB,BLOB,1,3004,1,25734,14,1147
BLOB,BLOB,1,3005,0,20328,15,1147
BLOB,BLOB,1,3006,1,7476,15,1147
BLOB,BLOB,1,3007,0,28934,16,1147
BLOB,BLOB,1,3008,1,19331,16,1147
BLOB,BLOB,1,3009,2,19540,16,1147
BLOB,BLOB,1,3010,3,14772,16,1147
BLOB,BLOB,1,3011,0,399,17,1147
BLOB,BLOB,1,3012,1,22925,17,1147
BLOB,BLOB,1,3013,2,21154,17,1147
BLOB,BLOB,1,3014,0,25733,18,1147
BLOB,BLOB,1,3015,0,2816,19,1147
BLOB,BLOB,1,3016,0,2837,20,1147
BLOB,BLOB,1,3017,0,3051,22,1147
BLOB,BLOB,1,3018,1,2815,22,1147
BLOB,BLOB,1,3019,0,3051,23,1147
BLOB,BLOB,1,3020,0,2816,24,1147
BLOB,BLOB,1,3021,0,345,25,1147
BLOB,BLOB,1,3022,0,3051,26,1147
BLOB,BLOB,1,3023,0,345,27,1147
BLOB,BLOB,1,3024,0,3051,28,1147
BLOB,BLOB,1,3025,0,28462,29,1147
BLOB,BLOB,1,3026,0,19861,30,1147
BLOB,BLOB,1,3027,0,27456,31,1147
BLOB,BLOB,1,3028,0,27456,32,1147
BLOB,BLOB,1,3029,0,20852,33,1147
BLOB,BLOB,1,3030,0,19540,34,1147
BLOB,BLOB,1,3031,0,6869,0,1148
BLOB,BLOB,1,3032,1,28729,0,1148
BLOB,BLOB,1,3033,0,20549,1,1148
BLOB,BLOB,1,3034,1,34510,1,1148
BLOB,BLOB,1,3035,2,205427,1,1148
BLOB,BLOB,1,3036,3,204566,1,1148
BLOB,BLOB,1,3037,0,33502,3,1148
BLOB,BLOB,1,3038,1,33495,3,1148
BLOB,BLOB,1,3039,2,3282,3,1148
BLOB,BLOB,1,3040,3,25776,3,1148
BLOB,BLOB,1,3041,4,204512,3,1148
BLOB,BLOB,1,3042,5,20750,3,1148
BLOB,BLOB,1,3043,0,34509,4,1148
BLOB,BLOB,1,3044,1,31106,4,1148
BLOB,BLOB,1,3045,2,2545,4,1148
BLOB,BLOB,1,3046,0,28733,5,1148
BLOB,BLOB,1,3047,0,19756,6,1148
BLOB,BLOB,1,3048,1,16041,6,1148
BLOB,BLOB,1,3049,2,28739,6,1148
BLOB,BLOB,1,3050,0,205431,7,1148
BLOB,BLOB,1,3051,0,33499,8,1148
BLOB,BLOB,1,3052,0,206596,9,1148
BLOB,BLOB,1,3053,0,34570,10,1148
BLOB,BLOB,1,3054,0,31104,11,1148
BLOB,BLOB,1,3055,1,20697,11,1148
BLOB,BLOB,1,3056,0,33496,12,1148
BLOB,BLOB,1,3057,1,25778,12,1148
BLOB,BLOB,1,3058,2,28730,12,1148
BLOB,BLOB,1,3059,0,8515,13,1148
BLOB,BLOB,1,3060,1,960,13,1148
BLOB,BLOB,1,3061,2,28723,13,1148
BLOB,BLOB,1,3062,0,28722,14,1148
BLOB,BLOB,1,3063,1,654,14,1148
BLOB,BLOB,1,3064,0,15247,15,1148
BLOB,BLOB,1,3065,0,22039,16,1148
BLOB,BLOB,1,3066,1,5686,16,1148
BLOB,BLOB,1,3067,2,31177,16,1148
BLOB,BLOB,1,3068,3,203804,16,1148
BLOB,BLOB,1,3069,0,29145,17,1148
BLOB,BLOB,1,3070,0,28725,18,1148
BLOB,BLOB,1,3071,0,16523,19,1148
BLOB,BLOB,1,3072,0,34511,20,1148
BLOB,BLOB,1,3073,0,33495,22,1148
BLOB,BLOB,1,3074,1,15142,22,1148
BLOB,BLOB,1,3075,0,3282,23,1148
BLOB,BLOB,1,3076,0,12791,24,1148
BLOB,BLOB,1,3077,0,20549,25,1148
BLOB,BLOB,1,3078,0,33495,26,1148
BLOB,BLOB,1,3079,0,20549,27,1148
BLOB,BLOB,1,3080,0,33495,28,1148
BLOB,BLOB,1,3081,0,34570,29,1148
BLOB,BLOB,1,3082,0,31104,30,1148
BLOB,BLOB,1,3083,0,33496,31,1148
BLOB,BLOB,1,3084,0,33496,32,1148
BLOB,BLOB,1,3085,0,654,33,1148
BLOB,BLOB,1,3086,0,22039,34,1148
BLOB,BLOB,1,3087,0,23211,0,1149
BLOB,BLOB,1,3088,1,24504,0,1149
BLOB,BLOB,1,3089,0,725,1,1149
BLOB,BLOB,1,3090,1,707,1,1149
BLOB,BLOB,1,3091,2,21678,1,1149
BLOB,BLOB,1,3092,0,137,3,1149
BLOB,BLOB,1,3093,1,21391,3,1149
BLOB,BLOB,1,3094,2,2996,3,1149
BLOB,BLOB,1,3095,3,2997,3,1149
BLOB,BLOB,1,3096,4,23957,3,1149
BLOB,BLOB,1,3097,0,9808,4,1149
BLOB,BLOB,1,3098,1,19839,4,1149
BLOB,BLOB,1,3099,2,24487,4,1149
BLOB,BLOB,1,3100,3,9056,4,1149
BLOB,BLOB,1,3101,0,8111,5,1149
BLOB,BLOB,1,3102,1,2985,5,1149
BLOB,BLOB,1,3103,2,24498,5,1149
BLOB,BLOB,1,3104,0,122,6,1149
BLOB,BLOB,1,3105,0,14827,7,1149
BLOB,BLOB,1,3106,0,22520,8,1149
BLOB,BLOB,1,3107,0,4526,9,1149
BLOB,BLOB,1,3108,1,3266,9,1149
BLOB,BLOB,1,3109,2,8251,9,1149
BLOB,BLOB,1,3110,0,25502,10,1149
BLOB,BLOB,1,3111,1,18341,10,1149
BLOB,BLOB,1,3112,0,7028,11,1149
BLOB,BLOB,1,3113,1,24490,11,1149
BLOB,BLOB,1,3114,0,21375,12,1149
BLOB,BLOB,1,3115,1,8076,12,1149
BLOB,BLOB,1,3116,2,30769,12,1149
BLOB,BLOB,1,3117,3,24493,12,1149
BLOB,BLOB,1,3118,4,23884,12,1149
BLOB,BLOB,1,3119,0,23953,13,1149
BLOB,BLOB,1,3120,0,7000,14,1149
BLOB,BLOB,1,3121,1,23953,14,1149
BLOB,BLOB,1,3122,2,22445,14,1149
BLOB,BLOB,1,3123,0,4272,15,1149
BLOB,BLOB,1,3124,1,24696,15,1149
BLOB,BLOB,1,3125,0,5542,16,1149
BLOB,BLOB,1,3126,1,2956,16,1149
BLOB,BLOB,1,3127,2,2946,16,1149
BLOB,BLOB,1,3128,3,19956,16,1149
BLOB,BLOB,1,3129,0,24489,17,1149
BLOB,BLOB,1,3130,1,3264,17,1149
BLOB,BLOB,1,3131,0,1009,18,1149
BLOB,BLOB,1,3132,1,10468,18,1149
BLOB,BLOB,1,3133,0,24011,19,1149
BLOB,BLOB,1,3134,0,2972,20,1149
BLOB,BLOB,1,3135,0,21678,22,1149
BLOB,BLOB,1,3136,1,1009,22,1149
BLOB,BLOB,1,3137,0,1009,23,1149
BLOB,BLOB,1,3138,0,9060,24,1149
BLOB,BLOB,1,3139,0,725,25,1149
BLOB,BLOB,1,3140,0,21391,26,1149
BLOB,BLOB,1,3141,0,725,27,1149
BLOB,BLOB,1,3142,0,2997,28,1149
BLOB,BLOB,1,3143,0,25502,29,1149
BLOB,BLOB,1,3144,0,7028,30,1149
BLOB,BLOB,1,3145,0,21375,31,1149
BLOB,BLOB,1,3146,0,8076,32,1149
BLOB,BLOB,1,3147,0,7000,33,1149
BLOB,BLOB,1,3148,0,31307,34,1149
BLOB,BLOB,1,3149,1,18823,34,1149
BLOB,BLOB,1,3150,0,10316,0,1150
BLOB,BLOB,1,3151,1,8151,0,1150
BLOB,BLOB,1,3152,2,21186,0,1150
BLOB,BLOB,1,3153,0,4336,1,1150
BLOB,BLOB,1,3154,1,6072,1,1150
BLOB,BLOB,1,3155,2,4036,1,1150
BLOB,BLOB,1,3156,3,22336,1,1150
BLOB,BLOB,1,3157,0,20722,3,1150
BLOB,BLOB,1,3158,1,19343,3,1150
BLOB,BLOB,1,3159,2,12971,3,1150
BLOB,BLOB,1,3160,3,18111,3,1150
BLOB,BLOB,1,3161,0,20475,4,1150
BLOB,BLOB,1,3162,1,22942,4,1150
BLOB,BLOB,1,3163,2,15964,4,1150
BLOB,BLOB,1,3164,3,15897,4,1150
BLOB,BLOB,1,3165,0,22965,5,1150
BLOB,BLOB,1,3166,1,32963,5,1150
BLOB,BLOB,1,3167,0,34338,6,1150
BLOB,BLOB,1,3168,0,18787,7,1150
BLOB,BLOB,1,3169,1,28476,7,1150
BLOB,BLOB,1,3170,0,755,8,1150
BLOB,BLOB,1,3171,1,23264,8,1150
BLOB,BLOB,1,3172,0,20445,9,1150
BLOB,BLOB,1,3173,1,676,9,1150
BLOB,BLOB,1,3174,0,8162,10,1150
BLOB,BLOB,1,3175,1,28475,10,1150
BLOB,BLOB,1,3176,0,9980,11,1150
BLOB,BLOB,1,3177,1,21287,11,1150
BLOB,BLOB,1,3178,0,206607,12,1150
BLOB,BLOB,1,3179,1,18113,12,1150
BLOB,BLOB,1,3180,2,22832,12,1150
BLOB,BLOB,1,3181,3,7444,12,1150
BLOB,BLOB,1,3182,0,25381,13,1150
BLOB,BLOB,1,3183,0,19481,14,1150
BLOB,BLOB,1,3184,1,33404,14,1150
BLOB,BLOB,1,3185,0,4701,15,1150
BLOB,BLOB,1,3186,1,20319,15,1150
BLOB,BLOB,1,3187,0,8109,16,1150
BLOB,BLOB,1,3188,1,8191,16,1150
BLOB,BLOB,1,3189,2,20685,16,1150
BLOB,BLOB,1,3190,3,9720,16,1150
BLOB,BLOB,1,3191,4,15620,16,1150
BLOB,BLOB,1,3192,0,18024,17,1150
BLOB,BLOB,1,3193,1,33771,17,1150
BLOB,BLOB,1,3194,0,3056,18,1150
BLOB,BLOB,1,3195,0,15102,19,1150
BLOB,BLOB,1,3196,0,17171,20,1150
BLOB,BLOB,1,3197,0,12952,22,1150
BLOB,BLOB,1,3198,1,15864,22,1150
BLOB,BLOB,1,3199,0,20722,23,1150
BLOB,BLOB,1,3200,0,15101,24,1150
BLOB,BLOB,1,3201,0,28474,25,1150
BLOB,BLOB,1,3202,0,19343,26,1150
BLOB,BLOB,1,3203,0,4336,27,1150
BLOB,BLOB,1,3204,0,20722,28,1150
BLOB,BLOB,1,3205,0,8162,29,1150
BLOB,BLOB,1,3206,0,9980,30,1150
BLOB,BLOB,1,3207,0,22832,31,1150
BLOB,BLOB,1,3208,0,206607,32,1150
BLOB,BLOB,1,3209,0,4701,33,1150
BLOB,BLOB,1,3210,0,204903,34,1150
BLOB,BLOB,1,3211,0,21074,0,1151
BLOB,BLOB,1,3212,1,30606,0,1151
BLOB,BLOB,1,3213,0,30607,1,1151
BLOB,BLOB,1,3214,1,27664,1,1151
BLOB,BLOB,1,3215,2,13971,1,1151
BLOB,BLOB,1,3216,0,21780,3,1151
BLOB,BLOB,1,3217,1,18970,3,1151
BLOB,BLOB,1,3218,2,27666,3,1151
BLOB,BLOB,1,3219,3,34544,3,1151
BLOB,BLOB,1,3220,4,33648,3,1151
BLOB,BLOB,1,3221,5,21213,3,1151
BLOB,BLOB,1,3222,0,23618,4,1151
BLOB,BLOB,1,3223,1,29305,4,1151
BLOB,BLOB,1,3224,0,8493,5,1151
BLOB,BLOB,1,3225,1,33644,5,1151
BLOB,BLOB,1,3226,0,7343,6,1151
BLOB,BLOB,1,3227,1,27665,6,1151
BLOB,BLOB,1,3228,0,20652,7,1151
BLOB,BLOB,1,3229,0,18617,8,1151
BLOB,BLOB,1,3230,1,34047,8,1151
