_index,EPAV,ISCN,PACC,PAGE,PAGI,PAWR,PBCV,PBKT,PBSG,PBSK,PCAR,PCMT,PCOL,PCON,PCSA,PCTH,PCYL,PDPI,PDRO,PDRR,PEGO,PELU,PEPS,PFMS,PFNA,PGHE,PGID,PHGT,PHSN,PHTN,PIMP,PINJ,PJEN,PJMP,PKAC,PKPR,PKRT,PLBD,PLBK,PLCI,PLCP,PLHT,PLHY,PLIB,PLJM,PLMC,PLMO,PLNA,PLPE,PLPL,PLPM,PLPO,PLPR,PLPU,PLRL,PLSA,PLSC,PLSM,PLTR,PLZC,PMRR,POID,POVR,PPBF,PPBK,PPBS,PPLA,PQBS,PRBF,PRBK,PRBS,PROL,PRSE,PSA0,PSA1,PSA2,PSB0,PSB1,PSB2,PSBO,PSKI,PSPD,PSTA,PSTM,PSTN,PSTR,PSXP,PTAD,PTAK,PTAM,PTAS,PTEN,PTGH,PTHA,PTHP,PTOR,PTSA,PTUP,PVCO,PVSB,PVTS,PWGT,PYCF,PYRP,PYWT,SRRN,TGID,TRCB,TRFP,TRPB,TRSC,TRSP,TRTA,TRTR,TRTS,TSPM,PCBT,TRIC,PLTY,PPOS,TRCT,TRFB,TRFY,TRJR,TRDO,TRWU,PLDT,TRHM,PCPH,TRCL,PSA3,PSB3,TRBR,TRSW,TRBH,PICN,TRFK,TRTL,TRSB,PHAN,PSA4,PSB4,PSA5,PSB5,TRDS,PSA6,PSB6
296,6,0,72,37,67,74,10,10,68,12,35,79,29,0,22,28,0,10,1,2,80,59,AlualuTyson_9857,52,Tyson,114,9857,75,10,Honolulu,10,86,92,78,28,33,10,25135,15,10,0,82,-31,85,10,21,1,Alualu,10,100,72,99,77,79,12,10,12,10,22,29,3,9857,68,45,45,45,6,0,45,45,45,0,5,0,0,0,0,0,0,0,2,69,69,0,0,82,280,6,80,6,6,1,80,16,27,6,0,14,0,0,0,144,50,14,0,10,1009,4,2,1,0,1,0,0,0,1,3,1,28,12,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,6,0,69,37,63,68,10,10,74,12,25,5402,107,0,22,37,0,25,4,3,84,51,WoodsAl_9869,52,Al,144,9869,76,17,Elton,10,89,96,88,22,19,10,51503,34,15,0,67,-31,83,10,12,1,Woods,12,100,72,99,67,78,15,10,15,10,15,29,7,9869,71,45,45,45,6,0,45,45,45,0,5,0,0,0,0,0,0,0,2,67,78,20,0,93,3268,6,84,6,6,1,85,16,20,6,0,14,0,0,0,149,50,14,0,15,1009,4,2,1,0,1,0,2,0,1,3,1,28,12,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,6,0,68,35,60,70,10,10,70,12,40,2517,59,1,221,24,1,14,2,3,85,53,JosephLinval_9870,50,Linval,287,9870,76,8,Alachua,10,88,93,74,16,15,10,21680,41,15,0,68,-31,95,18,20,1,Joseph,16,100,71,99,68,80,15,10,15,20,27,27,7,9870,69,45,45,45,6,0,45,45,45,0,5,221,0,0,0,0,0,0,2,73,81,94,0,89,1743,6,84,6,6,1,85,23,20,6,221,15,1,0,221,169,50,14,0,15,11,4,2,1,0,1,0,2,0,1,3,2,28,12,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,1,0,85,32,79,81,72,43,55,15,55,2484,158,1,55,64,1,511,63,10,80,78,JeffersonTony_9879,58,Tony,237,9879,71,4,Chula Vista,10,82,23,81,19,26,40,55348,18,44,0,88,-31,63,70,73,1,Jefferson,70,100,53,99,81,83,25,50,62,66,45,78,10,9879,78,35,35,35,6,0,35,35,35,0,3,55,0,0,0,0,0,0,1,87,87,35,0,74,6728,6,74,6,6,1,80,25,24,6,55,18,1,0,55,52,50,9,0,20,8,2,2,1,1,1,0,0,0,1,0,2,43,18,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
300,1,0,87,36,82,77,70,34,62,10,50,2454,4,1,23,78,1,20,1,11,45,81,JacksonKareem_9927,39,Kareem,207,9927,70,9,Macon,10,90,27,87,10,10,44,20912,12,39,0,87,-31,52,80,81,1,Jackson,82,100,50,99,76,77,10,10,64,70,20,80,15,9927,76,35,30,35,5,0,35,30,35,0,3,23,0,0,0,0,0,0,1,87,97,22,0,60,1611,5,65,5,5,1,74,35,22,5,23,10,1,0,23,23,50,13,0,25,1009,2,2,1,1,1,0,2,0,1,0,2,42,18,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
301,4,0,72,34,74,66,71,41,25,68,50,1740,123,0,22,28,0,10,1,12,80,70,GabbertBlaine_10435,10,Blaine,36,10435,76,24,Ballwin,10,90,9,78,22,22,10,31921,11,15,0,15,-31,21,56,11,1,Gabbert,10,100,10,99,32,30,15,46,15,59,30,30,14,10435,58,19,24,15,73,1,11,20,11,0,1,0,0,0,0,0,0,0,1,76,68,35,24,66,4367,70,26,74,80,1,88,81,83,74,0,68,0,0,0,73,50,13,0,15,1009,4,0,1,1,1,1,2,1,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,1,0,68,36,73,69,63,47,12,55,64,1160,208,2,497,55,1,3,2,10,54,71,DaltonAndy_10439,10,Andy,11,10439,74,42,Katy,10,93,14,73,19,12,10,60591,10,52,0,12,-31,14,52,12,1,Dalton,10,100,10,99,10,23,24,28,47,51,23,12,20,10439,70,13,13,13,82,1,14,14,14,0,1,40,40,0,173,457,0,630,1,75,80,30,30,54,4356,81,15,81,85,1,92,89,87,81,80,80,2,630,80,60,50,13,1,30,21,4,0,1,1,3,1,0,1,2,1,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,4,0,70,38,66,71,20,20,42,10,62,2464,153,1,115,60,1,511,63,35,79,59,JansenJJ_10539,10,J.J.,70,10539,74,2,Phoenix,95,93,44,42,21,15,10,41006,53,51,0,50,-31,69,13,14,1,Jansen,10,100,10,99,25,60,40,10,44,10,24,12,40,10539,36,40,56,50,6,0,42,54,50,0,1,115,0,0,0,0,0,0,2,63,74,30,0,70,4706,6,53,6,6,1,76,16,37,6,115,16,1,0,115,75,50,17,15,45,21,4,2,1,1,1,0,0,0,1,1,1,13,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,4,1,63,38,62,73,22,26,63,12,67,1075,212,1,115,58,1,511,63,35,60,59,CoxMorgan_10551,55,Morgan,1,10551,76,41,Collierville,69,92,46,68,18,29,10,53678,41,44,5,59,-31,57,14,15,1,Cox,15,100,56,99,29,63,25,25,42,10,33,20,40,10551,28,40,56,50,10,0,35,50,40,0,1,115,0,0,0,0,0,0,2,71,71,30,0,73,4613,10,63,10,10,1,82,24,22,10,115,13,1,0,115,73,50,15,3,47,30,4,2,1,1,1,0,0,0,1,1,1,13,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,4,1,71,38,68,68,33,20,66,15,65,5263,18,2,115,64,1,511,63,31,60,60,WeeksJon_10577,55,Jon,54,10577,70,31,Bethpage,75,94,46,54,18,29,10,34990,40,47,1,67,-31,55,21,26,1,Weeks,21,100,59,99,55,65,21,22,44,21,33,34,36,10577,27,40,55,50,12,0,35,47,40,0,1,105,98,0,0,17,0,17,2,69,70,40,0,69,6149,12,67,12,12,1,84,35,40,12,203,14,2,17,203,82,50,14,14,41,32,4,2,1,1,1,0,0,0,1,1,1,15,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,1,0,87,35,87,66,84,71,25,76,66,4913,242,2,280,63,2,15,6,15,92,84,TaylorTyrod_10583,10,Tyrod,275,10583,73,45,Hampton,10,82,2,85,17,19,15,7089,25,54,0,12,-31,34,72,18,1,Taylor,15,100,10,99,20,35,33,60,55,69,42,25,24,10583,69,20,23,18,77,1,15,20,15,0,1,280,110,0,0,570,0,570,1,86,75,45,11,57,4490,78,37,77,83,1,80,83,87,80,390,79,2,570,390,57,50,13,0,35,18,4,0,1,1,0,0,2,1,1,0,1,3,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,3,0,88,35,89,70,86,79,45,22,75,2512,4,0,22,84,0,6,1,71,91,85,JonesJulio_10615,10,Julio,248,10615,75,0,Foley,10,83,80,91,15,25,68,16561,40,82,0,63,-31,60,80,19,1,Jones,15,100,10,99,20,49,77,79,85,73,72,27,72,10615,73,39,50,38,6,0,36,57,38,0,13,0,0,0,0,0,0,0,1,89,85,1,0,75,4402,6,45,10,15,1,95,35,45,10,0,22,0,0,0,60,50,13,0,73,1009,4,2,1,1,1,0,2,0,1,0,2,11,3,0,1,1,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,2,0,90,34,86,69,83,75,35,62,73,967,99,0,22,83,0,32,2,67,70,81,CobbRandall_10619,10,Randall,251,10619,70,41,Maryville,10,83,18,84,30,35,84,46002,25,82,0,12,-31,45,84,13,1,Cobb,18,100,10,99,20,35,74,65,82,80,37,25,70,10619,70,17,45,10,32,1,29,40,30,0,8,0,0,0,0,0,0,0,1,87,85,25,0,57,4352,35,35,49,61,1,86,57,64,67,0,47,0,0,0,32,50,13,0,72,1009,4,2,1,1,1,0,2,1,1,0,1,10,3,1,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
309,4,0,75,33,74,94,10,11,40,12,55,4600,232,1,290,56,1,9,1,17,30,54,SmithTyron_10653,10,Tyron,268,10653,77,4,Moreno Valley,10,71,77,72,21,25,11,26034,83,48,0,20,-31,91,10,12,1,Smith,10,100,10,99,10,39,15,10,37,10,10,12,25,10653,86,84,87,88,6,0,87,86,86,1,5,200,0,0,90,0,0,90,1,73,86,1,0,91,4484,6,45,6,6,1,87,32,35,6,200,14,1,90,200,160,50,13,0,35,18,4,2,1,1,1,0,2,0,1,2,1,20,5,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,4,1,78,35,78,87,26,14,75,12,42,2515,29,3,1384,42,2,24,1,4,80,67,JordanCameron_10697,67,Cameron,272,10697,76,2,Chandler,10,97,94,76,29,33,10,21297,22,15,5,85,-31,92,30,31,1,Jordan,22,100,75,99,87,87,20,25,15,25,10,41,8,10697,79,45,45,45,6,0,45,45,45,1,5,50,121,1250,1644,1263,756,3663,1,77,87,20,0,87,4404,6,86,6,6,1,92,22,30,6,1421,14,3,3663,1421,127,50,13,13,15,27,4,2,0,0,1,0,2,0,1,2,1,27,11,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
311,6,1,71,35,68,98,29,11,94,12,39,2239,157,3,1261,48,3,31,1,2,91,60,HeywardCameron_10698,73,Cameron,113,10698,77,9,Suwanee,10,92,97,74,11,12,10,12849,17,10,5,93,-31,88,10,22,1,Heyward,10,100,88,99,99,94,12,46,22,10,36,32,3,10698,93,45,45,45,6,0,45,45,45,3,13,130,130,1425,1131,1835,490,3456,1,72,87,0,0,94,4384,6,95,6,6,1,95,14,21,6,1685,18,3,3456,1685,135,50,13,13,10,29,3,2,1,0,1,0,2,0,1,3,2,27,11,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
312,4,0,80,35,78,71,10,10,74,12,40,2347,71,0,22,46,0,6,3,5,75,64,HoustonJustin_10703,63,Justin,235,10703,75,9,Statesboro,10,89,52,77,16,37,10,43057,26,15,0,87,-31,86,25,55,1,Houston,24,100,75,99,73,84,23,10,20,25,40,65,5,10703,72,45,45,45,6,0,45,45,45,0,13,0,0,0,0,0,0,0,3,79,79,20,0,82,4390,6,78,6,6,1,90,19,36,6,0,14,0,0,0,110,50,13,0,15,1009,3,2,0,0,1,0,2,0,1,2,2,32,13,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
313,6,0,70,34,69,71,21,19,71,12,40,2029,10,0,99,29,0,30,7,2,92,57,GuyLawrence_10734,59,Lawrence,114,10734,76,27,Las Vegas,10,92,74,72,15,15,10,35122,11,10,0,79,-31,82,10,15,1,Guy Sr,10,100,71,99,72,81,12,10,15,10,30,29,3,10734,70,45,45,45,6,0,45,45,45,0,5,0,0,0,0,0,0,0,2,72,80,5,0,86,4375,6,83,6,6,1,93,20,19,6,0,14,0,0,0,155,50,13,0,10,1009,3,2,1,0,1,0,2,0,1,3,2,28,12,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,3,0,85,35,84,87,40,20,79,12,65,3398,216,4,1515,51,4,2,1,5,95,73,MillerVon_10737,81,Von,221,10737,75,42,Dallas,10,90,40,83,15,21,10,53553,29,20,0,89,-31,89,53,49,1,Miller,62,100,75,99,86,87,33,35,41,46,41,60,5,10737,83,45,45,45,6,0,45,45,45,1,3,665,1750,2000,850,637,637,2391,1,85,85,97,0,84,4432,6,87,6,6,1,88,18,19,6,7415,13,4,2391,7415,90,50,13,2,15,3,3,2,1,0,1,0,2,0,1,2,1,25,11,0,0,0,0,0,0,0,1,1,1,3000,267,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0
315,1,0,90,34,87,71,85,77,45,47,67,3877,107,0,978,82,0,5,1,23,97,83,PetersonPatrick_10743,62,Patrick,184,10743,73,8,Fort Lauderdale,10,92,20,89,21,28,88,23346,17,70,0,71,-31,54,86,73,1,Peterson,82,100,52,99,67,69,54,65,78,87,55,79,30,10743,73,35,35,35,10,0,35,35,35,0,3,0,0,0,0,0,0,0,1,90,94,21,0,69,4444,32,54,37,59,1,82,52,64,35,0,45,0,0,0,43,50,13,0,40,1009,3,2,2,1,1,0,2,0,1,0,0,40,16,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,4,0,69,34,47,71,17,15,60,10,76,5736,4,0,22,65,0,511,63,40,15,48,TinkerCarson_10815,55,Carson,5,10815,72,41,Murfreesboro,84,86,46,66,36,22,10,32049,43,45,0,54,-31,76,20,40,1,Tinker,29,100,50,99,40,71,45,10,49,10,35,43,45,10815,32,40,59,50,11,0,37,47,42,0,1,0,0,0,0,0,0,0,2,67,79,35,0,67,6797,11,56,11,11,1,84,14,35,11,0,12,0,0,0,77,50,10,0,50,1009,4,2,0,1,1,0,1,0,1,1,1,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,1,0,90,31,95,90,94,85,52,22,76,19,67,3,322,88,3,21,2,91,70,95,AdamsDavante_10823,10,Davante,280,10823,73,4,Palo Alto,10,97,17,95,30,25,45,50612,25,92,0,15,-31,45,91,18,1,Adams,25,100,10,99,26,43,94,75,95,83,63,24,92,10823,91,17,38,13,6,0,12,48,20,3,3,113,3625,3625,209,209,209,627,1,90,97,10,0,63,6328,6,42,10,15,1,88,31,45,10,7363,20,3,627,7363,55,50,10,0,92,18,4,2,1,1,1,0,2,0,1,0,2,10,3,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,4,0,84,32,82,67,70,40,72,12,70,5697,227,0,22,72,0,9,1,17,85,72,BarrAnthony_10828,53,Anthony,149,10828,77,13,South Bend,10,85,54,84,30,30,10,37172,24,49,0,85,-31,88,65,58,1,Barr,35,100,60,99,66,81,12,65,48,66,67,66,25,10828,69,45,45,45,6,0,45,45,45,0,1,0,0,0,0,0,0,0,1,83,85,15,0,76,6338,6,83,6,6,1,80,32,35,6,0,16,0,0,0,95,50,10,0,35,1009,4,2,2,2,1,0,0,0,1,2,1,37,14,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
319,2,0,92,31,89,70,88,75,44,39,73,333,107,0,211,85,0,12,1,74,99,88,BeckhamJrOdell_10829,10,Odell,197,10829,71,17,New Orleans,10,81,3,94,53,85,79,11572,22,86,0,15,-31,54,83,18,1,Beckham Jr,45,100,10,99,22,39,76,78,89,76,43,22,73,10829,75,25,51,25,12,1,32,57,38,0,8,0,0,0,0,0,0,0,1,91,88,25,0,53,6340,47,40,49,53,1,86,40,67,36,0,30,0,0,0,38,50,10,0,74,1009,4,2,1,1,1,0,1,0,1,0,1,10,3,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,6,1,73,32,71,92,25,12,10,12,40,5698,144,5,1213,28,2,4,2,5,35,54,BitonioJoel_10831,10,Joel,53,10831,76,4,Long Beach,10,97,75,78,21,24,10,23731,86,15,4,31,-31,89,10,12,1,Bitonio,10,100,10,99,28,19,15,10,15,10,28,20,5,10831,85,81,84,87,6,0,85,84,83,1,12,606,306,1100,210,360,360,1930,2,74,91,10,0,88,6346,6,30,6,6,1,95,12,16,6,3792,16,5,1930,3792,160,50,10,10,15,5,4,2,1,1,1,0,2,0,1,3,1,23,6,0,0,1,0,0,0,0,1,1,0,713,500,0,0,0,0,0,0,0,0,1067,500,0,0,0,0,0
321,1,0,82,31,83,69,79,69,25,81,67,5702,106,1,45,52,1,32,1,12,60,79,BridgewaterTeddy_10837,10,Teddy,286,10837,74,8,Miami,10,85,12,79,25,25,10,21812,20,38,0,12,-31,30,68,15,1,Bridgewater,10,100,10,99,15,20,37,48,34,72,34,20,22,10837,69,15,15,25,81,1,20,15,30,0,1,45,0,0,0,0,0,0,1,80,81,0,7,52,6359,79,29,77,84,1,93,87,85,82,45,80,1,0,45,55,50,10,0,32,19,4,0,1,1,3,1,1,1,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,0,0,90,32,79,59,78,74,35,22,69,661,39,0,92,81,0,18,4,73,92,80,BryantMartavis_1084,10,Martavis,284,10840,76,39,Calhoun Falls,10,89,88,90,20,20,70,42419,28,81,0,15,-31,48,80,20,1,Bryant,15,100,10,99,25,35,73,61,83,74,56,25,72,10840,68,30,45,30,22,0,16,54,23,0,1,0,0,0,0,0,0,0,1,92,81,35,0,64,6367,20,37,22,24,1,70,32,35,19,0,24,0,0,0,51,50,7,0,71,1009,4,2,1,1,1,0,0,0,1,0,1,10,3,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,1,1,84,33,78,73,66,62,18,46,58,804,67,4,1267,33,3,4,2,12,80,80,CarrDerek_10843,10,Derek,36,10843,75,4,Bakersfield,10,95,4,83,21,22,10,57651,10,15,5,12,-31,12,60,12,1,Carr,10,100,10,99,17,34,15,39,15,60,35,15,14,10843,76,15,15,15,85,1,12,12,12,0,1,50,121,4100,670,1146,1046,3908,1,83,85,40,31,61,6374,83,18,83,88,1,90,86,91,84,9371,83,4,3908,9371,55,50,10,1,15,27,4,1,1,1,3,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5100,1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,3,0,86,31,82,80,55,27,79,12,53,959,136,2,600,49,2,1,1,5,97,70,ClowneyJadeveon_10845,70,Jadeveon,284,10845,77,39,Rock Hill,10,83,7,88,20,21,10,28853,28,40,0,85,-31,92,54,45,1,Clowney,35,100,77,99,81,87,15,60,44,50,54,53,5,10845,78,45,45,45,6,0,45,45,45,0,4,600,600,0,0,800,0,800,1,83,83,5,0,84,6380,6,82,6,6,1,79,33,35,6,1200,17,2,800,1200,95,50,10,0,15,21,4,2,1,0,1,0,2,0,1,2,1,32,13,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
325,2,0,92,30,90,79,87,73,32,22,74,5703,162,2,1000,88,1,20,1,81,85,91,CooksBrandin_10847,10,Brandin,237,10847,70,4,Stockton,10,90,3,85,20,21,79,52277,20,84,0,15,-31,40,77,18,1,Cooks,10,100,10,99,24,34,75,44,86,73,41,25,81,10847,79,19,32,20,6,0,31,50,37,1,8,50,400,0,550,600,0,1150,1,93,89,25,0,54,6386,6,25,10,15,1,78,32,34,10,450,20,2,1150,450,29,50,10,1,80,11,4,2,1,1,1,0,2,0,1,0,1,9,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,3,1,90,31,81,97,89,82,35,22,80,1516,216,2,557,95,2,7,1,87,90,82,EvansMike_10857,10,Mike,106,10857,77,42,Galveston,10,95,13,97,24,25,55,43957,49,97,5,15,-31,63,83,40,1,Evans,20,100,10,99,15,25,97,84,97,75,72,27,88,10857,94,23,45,25,10,0,35,60,38,3,3,50,50,0,507,2186,0,2693,1,92,94,1,0,78,6407,15,39,20,25,1,94,30,35,15,100,20,2,2693,100,71,50,10,10,88,6,4,2,1,1,1,0,2,0,1,0,2,11,3,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,1,0,72,32,74,64,66,47,16,70,60,5708,56,1,317,35,1,30,2,14,59,70,GaroppoloJimmy_10866,10,Jimmy,48,10866,74,12,Arlington Heights,10,82,11,73,10,20,10,5427,22,15,0,12,-31,28,57,17,1,Garoppolo,10,100,10,99,22,37,20,39,25,56,41,19,16,10866,66,10,10,10,89,1,10,26,10,0,1,30,0,0,287,0,0,287,1,74,88,32,16,63,6429,79,16,78,85,1,91,76,85,80,30,79,1,287,30,65,50,10,0,17,24,4,1,1,1,3,1,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,6,0,57,33,56,72,11,5,35,12,30,2454,55,0,22,44,0,17,3,5,10,48,JacksonGabe_10875,10,Gabe,213,10875,75,23,Liberty,10,92,69,72,20,22,10,25395,78,10,0,25,-31,80,10,12,1,Jackson,10,100,10,99,10,19,12,25,12,10,33,12,5,10875,71,69,72,75,6,0,72,75,79,0,5,0,0,0,0,0,0,0,2,64,88,0,0,88,6461,6,35,6,6,1,77,11,19,6,0,16,0,0,0,175,50,10,0,10,1009,4,2,1,1,1,0,2,0,1,3,1,23,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,4,0,75,35,80,71,50,28,67,12,68,354,283,1,99,61,1,511,63,33,30,77,BelloreNick_10939,50,Nick,26,10939,73,48,Whitefish Bay,10,87,57,79,16,20,10,25137,77,47,0,73,-31,64,56,58,1,Bellore,50,100,64,99,68,76,41,55,40,48,60,70,40,10939,67,38,66,43,6,0,53,63,57,0,5,99,0,0,0,0,0,0,2,81,78,45,0,80,4947,6,83,6,6,1,80,25,25,6,99,10,1,0,99,90,50,13,0,52,26,3,2,1,1,1,0,0,0,1,2,1,34,15,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,4,0,72,36,72,65,20,15,48,10,70,3321,157,1,30,60,1,511,63,32,66,62,McQuaideJake_10983,10,Jake,56,10983,74,34,Cincinnati,74,93,47,72,29,21,10,15791,53,58,0,43,-31,68,15,29,1,McQuaide,10,100,10,99,28,44,55,10,48,10,25,21,37,10983,33,50,59,59,6,0,35,49,40,0,1,30,0,0,0,0,0,0,2,65,72,22,0,71,5355,6,53,6,6,1,75,16,25,6,30,10,1,0,30,75,50,13,0,42,12,4,2,1,1,1,0,1,0,3,1,1,15,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,4,1,84,32,78,87,43,25,91,12,42,2817,20,3,2044,33,1,2,2,4,75,68,LawrenceDeMarcus_11079,84,DeMarcus,209,11079,75,39,Aiken,10,84,90,83,19,19,10,57780,13,24,5,84,-31,85,42,39,1,Lawrence,44,100,80,99,89,88,20,42,25,32,45,50,8,11079,87,45,45,45,6,0,45,45,45,2,1,300,167,1000,1100,1544,1044,3688,1,83,84,20,0,87,6487,6,88,6,6,1,95,25,25,6,1467,14,3,3688,1467,105,50,10,9,15,11,4,2,1,0,1,0,2,0,1,2,1,27,10,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
332,1,0,90,32,88,75,65,65,48,15,55,4209,157,0,22,67,0,31,1,10,86,88,RobyBradley_11132,64,Bradley,257,11132,71,42,Fort Worth,10,87,33,89,12,11,72,2612,14,51,0,69,-31,54,73,73,1,Roby,77,100,46,99,74,66,35,25,63,60,15,77,15,11132,72,35,35,35,6,0,35,35,35,0,3,0,0,0,0,0,0,0,1,89,88,30,0,63,6572,6,39,6,6,1,70,21,15,6,0,10,0,0,0,34,50,10,0,25,1009,2,2,1,1,1,0,2,0,1,0,0,38,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
333,3,1,73,36,70,71,58,48,12,41,58,1070,119,4,2500,22,4,7,4,13,84,68,CousinsKirk_11215,10,Kirk,5,11215,75,21,Holland,10,94,18,71,19,12,10,39856,10,15,5,27,-31,14,47,12,1,Cousins,10,100,12,99,10,37,15,31,15,45,28,12,15,11215,74,13,13,13,94,1,14,14,14,0,1,50,50,4500,2450,3950,1250,8900,1,75,88,45,27,52,5117,86,38,83,86,1,93,90,86,85,9100,84,4,8900,9100,45,50,12,0,15,14,4,0,1,1,3,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4500,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,2,1,87,35,89,78,85,72,16,86,67,5353,259,1,121,68,1,12,3,11,82,86,WilsonRussell_11217,10,Russell,154,11217,71,45,Richmond,10,97,3,82,19,10,10,60720,37,35,5,12,-31,37,75,15,1,Wilson,10,100,10,99,26,47,25,66,42,75,38,14,21,11217,78,10,10,10,86,6,35,45,38,0,1,121,0,0,0,0,0,0,1,86,94,20,27,59,5566,87,26,82,87,1,98,91,91,83,121,81,1,0,121,55,50,12,0,31,29,4,0,1,1,2,0,1,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,4,0,73,36,73,63,65,54,22,75,62,2571,81,2,338,33,1,511,63,10,65,71,KeenumCase_11222,10,Case,48,11222,73,42,Abilene,10,84,18,78,24,22,10,34992,15,10,0,12,-31,25,53,10,1,Keenum,10,100,10,99,22,24,15,23,10,57,36,12,10,11222,63,20,21,27,79,1,10,17,10,0,1,50,200,0,238,138,0,376,1,78,74,50,0,54,5294,77,14,76,82,1,76,78,85,77,250,79,2,376,250,46,50,12,1,10,32,4,0,1,1,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,5,0,87,34,82,70,77,73,50,18,90,504,160,0,22,68,0,511,63,46,75,77,BoldenBrandon_11244,10,Brandon,257,11244,71,17,Baton Rouge,10,91,34,86,32,25,79,53298,63,59,0,45,-31,58,78,13,1,Bolden,20,100,10,99,25,60,60,79,57,77,79,25,53,11244,67,27,56,32,10,0,45,62,46,0,1,0,0,0,0,0,0,0,1,88,83,0,0,76,5057,10,54,10,10,1,87,31,36,10,0,17,0,0,0,60,50,12,0,58,1009,4,2,1,1,1,0,0,0,1,0,1,5,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
