_index,EPAV,ISCN,PACC,PAGE,PAGI,PAWR,PBCV,PBKT,PBSG,PBSK,PCAR,PCBT,PCMT,PCOL,PCON,PCPH,PCSA,PCTH,PCYL,PDPI,PDRO,PDRR,PEGO,PELU,PEPS,PFMS,PFNA,PGHE,PGID,PHAN,PHGT,PHSN,PHTN,PICN,PIMP,PINJ,PJEN,PJMP,PKAC,PKPR,PKRT,PLBD,PLBK,PLCI,PLCP,PLDT,PLHT,PLHY,PLIB,PLJM,PLMC,PLMO,PLNA,PLPE,PLPL,PLPM,PLPO,PLPR,PLPU,PLRL,PLSA,PLSC,PLSM,PLTR,PLTY,PLZC,PMRR,POID,POVR,PPBF,PPBK,PPBS,PPLA,PPOS,PQBS,PRBF,PRBK,PRBS,PROL,PRSE,PSA0,PSA1,PSA2,PSA3,PSA4,PSA5,PSA6,PSB0,PSB1,PSB2,PSB3,PSB4,PSB5,PSB6,PSBO,PSKI,PSPD,PSTA,PSTM,PSTN,PSTR,PSXP,PTAD,PTAK,PTAM,PTAS,PTEN,PTGH,PTHA,PTHP,PTOR,PTSA,PTUP,PVCO,PVSB,PVTS,PWGT,PYCF,PYRP,PYWT,SRRN,TGID,TRBH,TRBR,TRCB,TRCL,TRCT,TRDO,TRDS,TRFB,TRFK,TRFP,TRFY,TRHM,TRIC,TRJR,TRPB,TRSB,TRSC,TRSP,TRSW,TRTA,TRTL,TRTR,TRTS,TRWU,TSPM
643,5,0,89,28,83,86,92,91,29,28,96,2,6362,71,4,0,627,68,1,3,2,41,25,81,ChubbNick_13129,12,Nick,210,13129,0,71,9,Cedartown,0,10,90,24,92,12,17,35,56759,37,53,0,5,35,-31,35,87,12,1,Chubb,13,100,18,99,18,35,48,89,54,74,91,4,16,48,13129,89,25,65,39,15,1,0,30,37,34,3,2,92,121,1085,135,0,0,0,386,400,400,492,0,0,0,1678,1,90,94,15,0,86,8846,15,29,20,25,1,92,22,26,17,1433,15,4,1678,1433,67,50,6,6,56,5,0,0,2,0,0,0,0,0,0,2,1,0,2,0,1,0,1,1,0,0,0,2,0,0,1
644,3,0,86,29,82,65,48,36,72,12,58,0,2874,180,0,0,22,75,0,4,2,5,88,77,LeonardDarius_13130,63,Shaquille,273,13130,0,74,39,Lake View,0,10,87,53,90,15,21,10,56119,25,52,0,10,84,-31,85,56,55,1,Leonard,49,100,58,99,69,84,15,63,51,46,36,37,58,5,13130,71,45,45,45,6,14,0,45,45,45,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85,91,38,0,78,8971,6,84,6,6,1,89,18,19,6,0,13,0,0,0,60,50,6,0,15,1009,0,0,3,0,0,0,0,0,0,2,0,1,2,0,2,1,2,1,1,0,0,2,0,0,1
645,1,0,91,26,87,59,76,72,35,27,69,0,708,232,0,0,91,78,0,511,63,67,35,83,BurnettDeontay_13131,10,Deontay,237,13131,0,72,4,Compton,0,10,83,6,83,12,19,50,9401,29,76,0,0,12,-31,42,79,15,1,Burnett,15,100,10,99,20,35,66,54,74,70,45,10,25,72,13131,67,22,39,20,6,3,0,33,48,36,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,89,81,42,0,45,8830,6,27,10,15,1,79,35,40,10,0,20,0,0,0,26,50,3,0,75,1009,0,0,4,0,0,0,0,0,0,2,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1
646,4,0,86,28,82,64,42,22,73,12,51,2,1516,4,1,0,23,56,1,22,1,5,80,73,EvansRashaan_13132,67,Rashaan,273,13132,0,74,0,Auburn,0,10,89,43,75,24,22,10,17719,28,52,0,30,89,-31,87,47,51,1,Evans,51,100,61,99,63,82,12,47,48,33,48,37,56,5,13132,70,45,45,45,6,14,0,45,45,45,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,83,85,1,0,81,8880,6,86,6,6,1,85,25,25,6,23,10,1,0,23,72,50,6,0,15,1009,1,1,3,0,0,0,0,0,0,2,0,1,1,0,1,0,1,1,1,0,0,2,0,0,1
647,6,1,57,29,53,83,10,14,15,12,20,3,561,4,1,0,99,12,1,41,6,5,40,37,BozemanBradley_13133,10,Bradley,14,13133,0,77,0,Roanoke,0,10,95,75,62,16,19,10,50486,83,15,1,25,12,-31,81,10,10,1,Bozeman,10,100,10,99,10,19,10,10,10,10,10,17,11,5,13133,72,69,71,73,6,7,0,74,77,79,0,15,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,72,88,0,0,85,9327,6,20,6,6,1,90,30,17,6,99,12,1,0,99,157,50,6,0,10,8,0,0,4,0,0,0,0,0,0,2,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1
648,6,0,66,28,54,85,24,16,72,12,27,3,6894,65,1,0,200,25,1,11,3,3,53,46,NnadiDerrick_13136,57,Derrick,189,13136,0,73,45,Virginia Beach,0,10,90,91,68,12,17,10,19000,31,15,0,9,79,-31,87,25,19,1,Nnadi,15,100,69,99,87,83,15,37,15,18,46,28,28,7,13136,74,45,45,45,6,12,0,45,45,45,1,13,31,0,0,0,0,0,0,169,0,0,0,0,0,0,169,2,73,80,10,0,88,9005,6,82,6,6,1,93,25,24,6,31,16,1,169,31,157,50,6,6,15,9,0,1,4,0,0,0,0,0,0,2,0,0,2,0,1,0,0,1,0,0,0,0,0,0,1
649,6,0,67,26,72,88,15,8,26,12,28,3,1168,90,3,0,1117,20,1,7,2,5,25,58,DanielsJames_13137,10,James,270,13137,0,76,34,Warren,0,10,86,78,75,14,15,10,27705,78,15,0,1,29,-31,85,10,12,1,Daniels,10,100,10,99,10,28,12,10,12,10,21,23,12,5,13137,79,74,78,82,6,8,0,83,82,81,1,1,125,825,825,0,0,0,0,291,291,292,0,0,0,0,874,2,66,89,0,0,86,8859,6,28,6,6,1,82,24,26,6,1775,10,3,874,1775,167,50,6,2,10,29,0,0,4,0,0,0,0,0,0,2,0,1,0,0,1,0,1,1,0,0,0,2,0,0,1
650,1,0,89,28,81,76,71,56,39,17,67,0,6896,242,1,0,40,74,1,23,7,40,80,79,StromanGreg_13140,32,Greg,242,13140,0,71,45,Bristow,0,10,85,30,82,34,39,83,16696,14,60,0,26,54,-31,44,76,71,1,Stroman,74,100,23,99,73,70,32,26,61,68,23,40,75,44,13140,71,35,35,35,6,16,0,35,35,35,0,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88,87,20,0,55,9070,6,57,6,6,1,74,35,24,6,40,10,1,0,40,20,50,6,0,50,16,0,0,3,0,0,0,0,0,0,2,0,0,1,0,2,0,1,1,0,0,0,0,0,0,1
651,1,0,89,28,85,63,63,56,55,17,63,0,4739,122,2,0,350,66,1,21,2,10,60,80,StewartMJ_13143,40,M.J.,183,13143,0,71,45,Arlington,0,10,87,29,84,11,10,76,33847,14,63,0,6,76,-31,58,74,72,1,Stewart Jr,81,100,32,99,65,78,20,37,64,63,36,42,79,15,13143,70,35,35,35,6,17,0,35,35,35,0,3,150,250,0,0,0,0,0,100,100,0,0,0,0,0,200,1,89,90,30,0,66,9068,6,66,6,6,1,86,35,25,6,400,10,2,200,400,40,50,6,2,25,32,0,0,3,0,0,0,0,0,0,2,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1
652,4,0,87,27,82,81,41,30,76,15,47,2,6898,232,4,0,814,63,3,16,2,5,70,73,NwosuUchenna_13145,75,Uchenna,197,13145,0,74,4,Carson,0,10,92,10,78,13,17,10,58808,20,46,0,8,83,-31,72,52,47,1,Nwosu,37,100,69,99,79,83,35,33,43,42,33,31,60,5,13145,75,45,45,45,6,13,0,45,45,45,1,13,50,50,1301,650,0,0,0,960,764,849,951,0,0,0,3524,1,83,86,10,0,73,9008,6,79,6,6,1,82,18,18,6,2051,13,4,3524,2051,91,50,6,2,15,28,0,1,3,0,0,0,1,0,0,2,0,1,0,0,1,0,0,1,1,0,0,2,0,0,1
653,4,0,88,27,78,52,34,17,71,12,43,2,2484,215,0,0,22,45,0,14,3,5,65,71,JeffersonMalik_13147,55,Malik,284,13147,0,74,42,Mesquite,0,10,84,52,88,12,16,10,32056,24,27,0,2,82,-31,85,51,50,1,Jefferson,46,100,61,99,54,82,13,31,24,41,39,37,56,5,13147,64,45,45,45,6,14,0,45,45,45,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88,79,15,0,80,8945,6,78,6,6,1,80,18,19,6,0,13,0,0,0,81,50,7,0,15,1009,0,0,3,0,0,0,0,0,0,2,0,0,1,0,1,0,2,1,0,0,0,0,0,0,1
654,2,0,91,27,91,77,73,63,47,17,72,0,2368,226,2,0,392,76,1,30,1,26,75,88,HughesMike_13148,31,Mike,171,13148,0,70,32,New Bern,0,10,85,21,85,24,22,82,22713,15,69,0,31,69,-31,57,81,72,1,Hughes,82,100,23,99,77,72,24,41,74,73,44,40,76,30,13148,75,35,35,35,6,16,0,35,35,35,0,6,50,317,0,0,0,0,0,255,75,0,0,0,0,0,330,1,89,88,10,0,66,8929,6,55,6,6,1,84,19,23,6,367,18,2,330,367,29,50,6,1,35,14,0,0,2,0,0,0,0,0,0,2,0,0,2,0,1,0,1,1,0,0,0,2,0,0,1
655,3,0,89,28,84,65,83,75,30,20,76,0,4600,226,0,0,99,83,0,27,3,68,80,77,SmithTrequan_13152,10,Tre'Quan,244,13152,0,74,8,Delray Beach,0,10,82,10,89,14,18,55,14392,29,82,0,27,25,-31,49,81,10,1,Smith,15,100,10,99,15,35,73,74,84,73,63,11,18,70,13152,69,24,33,27,15,3,0,30,60,34,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88,84,15,0,66,9062,10,34,10,15,1,85,30,35,15,0,18,0,0,0,50,50,6,0,71,1009,0,0,4,0,1,0,0,1,0,2,1,0,1,1,1,0,1,1,0,0,0,2,0,1,1
656,1,0,89,27,79,85,63,41,57,15,66,0,1471,215,2,0,225,76,2,16,6,10,75,79,ElliottDeshon_13154,52,DeShon,237,13154,0,73,42,Dallas,0,10,86,25,86,17,18,35,43449,22,58,0,25,83,-31,67,70,67,1,Elliott,73,100,44,99,83,84,25,56,60,56,42,43,76,10,13154,82,35,35,35,6,18,0,35,35,35,1,3,75,75,0,0,0,0,0,150,300,0,0,0,0,0,450,1,88,88,20,0,59,8877,6,84,6,6,1,85,25,24,6,150,15,2,450,150,50,50,6,0,20,29,0,0,2,0,0,0,0,0,0,2,0,1,1,0,2,1,1,1,0,0,0,2,0,0,1
657,5,0,89,28,84,61,38,18,73,12,43,2,814,71,2,0,475,52,1,2,3,3,60,72,CarterLorenzo_13156,71,Lorenzo,261,13156,0,77,9,Norcross,0,10,88,0,84,17,17,10,21943,22,32,0,16,79,-31,73,48,46,1,Carter,46,100,61,99,60,80,15,28,40,40,33,31,56,6,13156,70,45,45,45,6,13,0,45,45,45,0,3,325,375,0,0,0,0,0,100,100,0,0,0,0,0,200,1,88,81,5,0,74,8840,6,83,6,6,1,86,21,20,6,700,16,2,200,700,92,50,6,2,13,14,0,1,4,0,0,0,0,0,0,2,0,0,2,0,1,1,0,1,1,0,0,2,0,0,1
658,2,0,92,27,87,87,72,61,53,17,57,0,4114,97,3,0,1570,74,1,5,5,11,49,89,ReedDJ_13159,37,D.J.,247,13159,0,69,4,Bakersfield,0,10,88,4,87,10,14,82,23864,13,65,0,15,53,-31,47,76,82,1,Reed Jr,87,100,29,99,85,76,14,42,64,70,29,40,90,15,13159,86,35,35,35,6,16,0,35,35,35,1,13,144,280,1050,0,0,0,0,316,520,520,0,0,0,0,1356,1,91,95,20,0,52,9034,5,68,10,15,1,75,30,22,6,1474,12,3,1356,1474,28,50,6,2,21,18,0,0,3,0,0,0,0,0,0,2,0,0,0,0,2,0,1,1,0,0,0,2,0,0,1
659,6,0,77,28,71,72,24,23,76,12,43,3,2253,139,3,0,1083,43,1,5,3,3,60,61,HillBJ_13160,64,B.J.,250,13160,0,75,32,Oakboro,0,10,94,92,67,12,18,10,41400,20,20,0,16,81,-31,85,33,22,1,Hill,12,100,77,99,73,85,15,35,15,26,41,28,28,7,13160,76,45,45,45,6,12,0,45,45,45,1,13,500,750,750,0,0,0,0,333,333,333,0,0,0,0,999,2,74,83,10,0,88,8923,6,88,6,6,1,89,21,19,6,2000,15,3,999,2000,151,50,6,3,15,2,0,1,4,0,0,0,1,0,0,2,0,0,1,0,1,0,0,1,1,0,0,2,0,0,1
660,3,0,89,27,82,72,63,44,60,15,69,0,2122,4,1,0,75,74,1,29,3,10,70,79,HarrisonRonnie_13163,53,Ronnie,287,13163,0,75,8,Tallahasse,0,10,87,48,82,11,14,55,37305,20,55,0,17,87,-31,63,67,69,1,Harrison Jr,74,100,45,99,71,75,20,43,63,56,52,43,74,15,13163,72,35,35,35,6,18,0,35,35,35,0,8,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,87,89,0,0,72,8914,6,71,6,6,1,91,29,23,6,75,18,1,0,75,54,50,6,0,20,10,1,0,2,0,0,0,0,0,0,2,0,0,1,0,1,0,2,1,0,0,0,0,0,0,1
661,3,0,90,28,85,73,83,70,24,28,71,0,5353,20,2,0,185,84,2,34,6,77,35,83,WilsonCedrick_13165,10,Cedrick,168,13165,0,74,41,Memphis,0,10,88,11,88,11,16,78,42295,19,82,0,11,18,-31,43,84,16,1,Wilson Jr,10,100,10,99,19,34,70,50,84,70,29,10,22,77,13165,73,23,29,27,38,3,0,25,42,31,0,11,100,240,0,0,0,0,0,85,100,0,0,0,0,0,185,1,88,84,10,0,51,9119,46,28,50,55,1,81,27,69,54,340,42,2,185,340,37,50,6,0,78,27,0,0,4,0,0,0,0,1,0,2,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1
662,1,0,93,29,84,71,66,58,47,17,65,0,5214,4,0,0,115,77,0,511,63,37,10,85,WallaceLevi_13166,40,Levi,281,13166,0,72,2,Tucson,0,10,89,39,80,11,10,50,25271,14,61,0,0,49,-31,48,74,68,1,Wallace,75,100,37,99,67,71,35,39,71,68,35,40,72,42,13166,70,35,35,35,6,16,0,35,35,35,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,89,86,10,0,56,9098,6,57,6,6,1,83,35,27,6,0,10,0,0,0,19,50,6,0,47,1009,0,0,3,0,0,0,0,0,0,2,0,1,1,0,2,0,1,1,0,0,0,2,0,0,1
663,1,0,91,27,91,89,57,24,62,13,63,0,4125,201,3,0,1425,73,1,4,3,10,70,86,ReidJustin_13167,46,Justin,257,13167,0,73,17,Prairieville,0,10,90,20,87,78,93,55,30905,20,63,0,32,85,-31,66,71,77,1,Reid,71,100,39,99,89,87,22,47,61,61,31,43,82,10,13167,88,35,35,35,15,18,0,35,35,35,1,8,105,920,1075,0,0,0,0,350,350,350,0,0,0,0,1050,1,91,93,35,0,69,9035,10,78,10,15,1,87,33,26,15,2100,16,3,1050,2100,47,50,6,2,20,9,0,0,2,0,0,0,0,0,0,2,0,1,2,0,2,1,1,1,0,0,0,2,0,0,1
664,4,0,82,27,74,71,38,26,71,12,36,2,1966,232,0,0,98,34,0,15,3,2,70,63,GreenRasheem_13168,60,Rasheem,202,13168,0,76,4,Los Angeles,0,10,89,97,79,13,18,10,31289,15,10,0,28,76,-31,80,32,21,1,Green,21,100,72,99,73,81,12,32,15,24,28,26,28,3,13168,70,45,45,45,6,10,0,45,45,45,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,82,83,1,0,80,8904,6,81,6,6,1,87,30,22,6,0,17,0,0,0,119,50,6,0,10,1009,0,1,2,0,0,0,0,0,0,2,0,0,2,0,1,0,0,1,1,0,0,0,0,0,1
665,2,0,94,28,93,81,69,45,44,17,63,0,2454,107,1,0,600,79,1,23,2,10,80,91,JacksonDonte_13169,34,Donte,284,13169,0,70,17,Metarie,0,10,84,26,97,13,17,77,17719,13,60,0,21,59,-31,42,79,76,1,Jackson,66,100,23,99,79,67,12,27,73,75,17,38,73,12,13169,79,35,35,35,6,16,0,35,35,35,1,9,125,0,0,0,0,0,0,475,0,0,0,0,0,0,475,1,94,91,25,0,49,8936,6,49,6,6,1,67,19,20,6,125,18,1,475,125,20,50,6,0,15,29,0,0,2,0,0,0,0,0,0,2,0,0,1,0,2,1,1,1,0,0,0,2,0,0,1
666,3,0,89,27,82,89,56,48,52,15,65,0,1191,15,1,0,453,72,1,31,2,10,45,82,DavisCarlton_13171,35,Carlton,204,13171,0,73,8,Miami,0,10,86,23,82,15,19,40,64952,19,62,0,6,68,-31,55,67,87,1,Davis III,93,100,24,99,90,75,23,27,64,58,29,38,86,15,13171,85,35,35,35,6,16,0,35,35,35,1,3,53,0,0,0,0,0,0,400,0,0,0,0,0,0,400,1,89,92,20,0,65,8864,6,64,6,6,1,88,30,26,6,53,13,1,400,53,46,50,6,0,20,19,0,0,2,0,0,0,0,0,0,2,0,1,0,0,1,1,1,1,0,0,0,2,0,0,1
667,3,0,89,28,84,81,50,36,79,12,47,2,2775,21,5,0,2380,56,3,9,2,10,70,72,LandryHarold_13172,77,Harold,148,13172,0,74,32,Spring Lake,0,10,90,58,86,14,18,15,10936,22,44,0,30,82,-31,78,52,46,1,Landry III,39,100,66,99,77,86,12,36,52,44,36,31,56,15,13172,79,45,45,45,6,13,0,45,45,45,1,13,125,1500,1725,1750,1750,0,0,380,380,655,655,655,0,0,2725,2,85,89,35,0,78,8966,6,87,6,6,1,88,25,23,6,6850,15,5,2725,6850,92,50,6,6,20,30,0,1,3,0,0,0,1,0,0,2,0,1,2,0,2,1,0,1,1,0,0,2,0,0,1
668,4,0,85,28,75,56,36,30,70,12,34,2,6901,160,0,0,92,38,0,14,2,5,87,58,SpeaksBreeland_13175,71,Breeland,289,13175,0,75,23,Jackson,0,10,88,67,79,12,19,10,38327,13,28,0,9,79,-31,81,45,43,1,Speaks,21,100,64,99,59,78,13,33,25,34,42,25,53,8,13175,65,45,45,45,6,10,0,45,45,45,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,77,73,25,0,82,9065,6,77,6,6,1,82,25,20,6,0,14,0,0,0,125,50,6,0,10,1009,0,0,4,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1
669,6,0,71,28,57,84,15,7,15,12,32,3,6040,144,3,0,1013,18,1,1,2,5,30,52,CorbettAustin_13177,10,Austin,59,13177,0,76,27,Sparks,0,10,85,63,70,13,17,10,11319,83,15,0,5,27,-31,82,10,12,1,Corbett,10,100,20,99,16,23,12,10,12,10,23,18,12,5,13177,75,80,79,77,6,7,0,80,78,76,1,15,124,127,624,0,0,0,0,195,389,389,0,0,0,0,973,2,69,88,0,0,85,8853,6,29,6,6,1,87,24,23,6,875,10,3,973,875,145,50,6,2,10,21,0,0,4,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,2,0,0,1
670,2,0,93,31,85,87,72,60,51,10,60,0,5346,225,3,0,466,78,3,511,63,10,45,83,WilliamsDarious_13178,35,Darious,164,13178,0,69,8,Jacksonville,0,10,88,24,90,13,14,47,31029,17,56,0,0,60,-31,49,64,82,1,Williams,72,100,32,99,88,71,30,33,70,60,19,38,79,12,13178,81,35,35,35,6,16,0,35,35,35,0,3,233,233,116,0,0,0,0,233,683,750,0,0,0,0,1666,1,91,92,95,0,54,9955,6,50,6,6,1,81,32,35,6,582,15,3,1666,582,27,50,6,0,22,24,0,0,2,0,0,0,0,0,0,2,0,1,1,0,2,0,1,1,0,0,0,2,0,0,1
671,2,0,88,27,81,85,79,50,57,15,65,0,5308,167,2,0,450,76,2,17,4,40,75,80,WhiteheadJordan_13179,36,Jordan,251,13179,0,70,37,Aliquippa,0,10,88,3,82,11,13,40,37177,18,57,0,6,88,-31,60,76,67,1,Whitehead,70,100,30,99,84,82,35,50,68,68,48,41,76,48,13179,77,35,45,35,6,18,0,35,35,35,0,3,50,50,0,0,0,0,0,400,400,0,0,0,0,0,800,1,87,94,0,0,67,9110,6,64,6,6,1,84,25,24,6,100,18,2,800,100,38,50,6,0,56,6,1,0,2,0,0,0,0,0,0,2,0,1,2,0,2,0,1,1,0,0,0,2,0,0,1
672,6,0,54,28,51,68,12,11,26,12,26,3,2512,157,1,0,23,20,1,31,5,5,25,46,JonesJamarco_13181,10,Jamarco,261,13181,0,76,12,Chicago,0,10,86,72,62,12,15,11,8888,79,16,0,28,27,-31,76,15,12,1,Jones,10,100,10,99,10,27,12,20,14,10,30,24,12,8,13181,64,74,70,67,6,8,0,72,68,66,0,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,59,82,1,0,80,8952,6,31,6,6,1,94,32,17,6,23,14,1,0,23,133,50,6,0,10,1009,0,0,4,0,0,0,0,0,0,2,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1
673,4,1,81,29,83,81,37,22,77,12,40,2,2361,157,5,0,1015,43,2,13,3,15,70,66,HubbardSam_13182,75,Sam,34,13182,0,77,34,Cincinnati,0,10,93,94,84,10,10,10,60087,32,35,3,2,78,-31,83,33,35,1,Hubbard,22,100,71,99,79,84,14,33,33,27,31,27,48,18,13182,76,47,50,46,6,10,0,48,53,49,1,1,125,518,800,815,960,0,0,223,200,200,200,200,0,0,1023,1,81,86,10,0,80,8928,6,84,6,6,1,91,19,20,6,3218,14,5,1023,3218,105,50,6,6,22,2,0,1,3,0,0,0,0,0,0,2,0,1,2,0,1,0,0,1,1,0,0,2,0,0,1
674,1,1,92,27,93,84,96,86,22,23,73,0,3467,112,6,0,720,91,6,24,1,82,65,89,MooreDJ_13184,10,DJ,153,13184,0,72,37,Philadelphia,0,10,95,2,95,13,18,80,29113,20,90,2,21,18,-31,41,94,18,1,Moore,29,100,10,99,22,36,88,82,91,82,70,10,24,81,13184,86,25,30,22,15,3,0,24,56,30,2,8,50,50,2450,2450,2450,2348,0,670,2440,400,400,400,102,0,4412,1,92,93,0,0,66,8995,20,30,27,33,1,92,40,43,23,9798,22,6,4412,9798,50,50,6,1,82,1,0,0,4,0,1,0,0,1,0,2,1,0,1,1,1,0,1,1,0,0,0,2,0,1,1
675,6,0,74,28,68,62,23,21,65,12,34,3,644,241,0,0,22,29,0,21,5,4,80,59,BrownAndrew_13185,70,Andrew,194,13185,0,75,45,Chesapeake,0,10,86,94,70,10,15,10,62903,29,20,0,2,82,-31,83,30,27,1,Brown,14,100,65,99,59,80,20,26,16,22,27,28,37,8,13185,64,45,45,45,6,12,0,45,45,45,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,69,70,10,0,88,8825,6,78,6,6,1,76,22,25,6,0,14,0,0,0,136,50,6,0,15,1009,0,1,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
676,1,0,92,27,89,78,85,72,23,23,72,0,6723,216,4,0,2438,90,2,15,2,82,25,87,KirkChristian_13186,10,Christian,135,13186,0,71,2,Scottsdale,0,10,87,13,85,14,18,84,38200,22,83,0,7,24,-31,43,89,15,1,Kirk,17,100,10,99,20,33,78,74,86,80,46,12,19,84,13186,81,26,34,30,16,3,0,31,47,35,1,8,250,108,1650,1650,0,0,0,500,1038,788,788,0,0,0,3114,1,91,90,5,0,65,8963,34,30,30,39,1,91,40,47,34,3658,24,4,3114,3658,40,50,6,2,86,17,0,0,4,0,1,0,0,1,0,2,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1
677,6,0,64,27,54,78,10,14,19,15,29,3,929,107,1,0,23,24,1,27,7,5,55,48,ClappWill_13187,10,Will,59,13187,0,77,17,New Orleans,0,10,85,77,72,14,19,10,39992,77,15,0,27,20,-31,78,10,10,1,Clapp,10,100,10,99,10,15,15,10,15,10,10,18,11,5,13187,65,72,71,69,6,7,0,72,68,64,0,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,72,83,0,0,80,8848,6,26,6,6,1,90,30,14,6,23,11,1,0,23,151,50,6,0,15,1009,0,0,4,0,0,0,0,0,0,2,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1
678,6,0,74,30,71,75,33,24,71,12,36,3,4503,373,2,0,282,33,2,8,3,3,35,61,ShepherdNathan_13188,76,Nathan,244,13188,0,76,4,Ajax Ontario,0,10,90,93,76,12,16,10,19637,18,28,0,18,78,-31,84,34,21,1,Shepherd,13,100,68,99,77,79,12,46,27,34,49,28,27,5,13188,73,45,45,45,6,12,0,45,45,45,0,13,50,74,0,0,0,0,0,232,578,0,0,0,0,0,810,2,73,77,5,0,90,9057,6,82,6,6,1,89,30,30,6,124,17,2,810,124,155,50,6,1,10,27,0,1,2,0,0,0,1,0,0,2,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1
679,3,0,90,28,90,60,76,72,23,27,75,0,748,39,0,0,23,76,0,11,6,74,90,77,CainDeon_13189,10,Deon,284,13189,0,74,8,Tampa,0,10,87,15,81,13,17,50,19384,29,80,0,10,28,-31,54,75,17,1,Cain,10,100,10,99,22,32,72,59,77,62,51,9,13,73,13189,67,25,44,27,21,3,0,35,54,37,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,89,82,10,0,57,8832,31,46,25,29,1,88,30,45,22,0,25,0,0,0,42,50,6,0,75,1009,0,0,4,0,0,0,0,1,0,2,1,0,1,1,2,0,1,1,0,0,0,0,0,1,1
680,6,0,76,29,61,79,13,11,30,12,25,3,6903,208,1,0,1161,20,1,25,3,5,25,54,NoteboomJoseph_13190,10,Joe,131,13190,0,77,42,Plano,0,10,83,70,62,12,15,11,39607,76,15,0,24,33,-31,80,15,12,1,Noteboom,10,100,10,99,10,31,15,18,14,12,20,21,12,8,13190,70,76,74,72,6,5,0,74,71,67,0,15,500,0,0,0,0,0,0,661,0,0,0,0,0,0,661,2,72,83,1,0,87,9007,6,31,6,6,1,87,32,17,6,500,14,1,661,500,140,50,6,6,10,24,0,0,4,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
681,4,0,83,28,81,75,53,46,64,12,69,2,6904,165,0,0,22,58,0,511,63,33,10,71,CabindaJason_13191,53,Jason,216,13191,0,73,29,Flemington,0,10,83,45,81,12,18,10,35128,79,43,0,0,77,-31,77,54,50,1,Cabinda,47,100,61,99,64,83,47,56,44,49,58,8,57,42,13191,65,45,62,45,6,2,0,49,60,54,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,82,86,10,0,72,8831,6,81,6,6,1,82,19,20,6,0,12,0,0,0,75,50,6,0,51,1009,0,1,4,0,0,0,0,0,0,2,0,1,1,0,1,0,2,1,0,0,0,0,0,0,1
682,5,0,87,28,87,70,79,70,32,13,79,0,6905,165,1,0,250,88,1,10,2,65,70,75,GesickiMike_13192,10,Mike,1,13192,0,78,29,Lakewood,0,10,91,88,94,14,18,15,7351,58,82,0,12,38,-31,66,78,10,1,Gesicki,17,100,10,99,20,37,75,76,92,70,76,14,15,68,13192,78,55,57,51,6,4,0,58,58,55,1,13,210,0,0,0,0,0,0,40,0,0,0,0,0,0,40,1,85,89,0,0,76,8900,6,30,10,15,1,82,22,50,10,210,15,1,40,210,90,50,6,0,71,2,0,0,4,0,1,0,0,1,0,2,1,0,1,1,1,0,1,1,0,0,0,2,0,1,1
683,1,0,89,28,80,67,35,24,62,12,60,2,2349,208,0,0,101,63,0,13,7,5,60,74,HowardTravin_13193,54,Travin,272,13193,0,73,42,Longview,0,10,85,45,85,12,14,10,21048,28,51,0,24,78,-31,75,47,57,1,Howard,56,100,51,99,65,78,25,31,47,36,26,33,65,5,13193,65,45,45,45,6,15,0,45,45,45,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85,82,15,0,67,9805,6,79,6,6,1,80,17,15,6,0,14,0,0,0,59,50,6,0,15,1009,0,0,3,0,0,0,0,0,0,2,0,0,1,0,2,1,2,1,0,0,0,0,0,0,1
