_parent_table_path,_parent_table_name,_parent_record_index,_index,EPAV,ISCN,PACC,PAGE,PAGI,PAWR,PBCV,PBKT,PBSG,PBSK,PCAR,PCBT,PCMT,PCTH,PDPI,PDRO,PDRR,PELU,PEPS,PFMS,PFNA,PGID,PHAN,PHGT,PHSN,PHTN,PICN,PIEA,PIIP,PIMP,PINJ,PJEN,PJMP,PKAC,PKPR,PKRT,PLBD,PLBK,PLCI,PLCP,PLDT,PLHT,PLIB,PLJM,PLMC,PLMO,PLNA,PLPE,PLPL,PLPM,PLPO,PLPR,PLPU,PLRL,PLSA,PLSC,PLSM,PLTR,PLTY,PLZC,PMRR,POID,POVR,PPBF,PPBK,PPBS,PPLA,PPOS,PQBS,PRBF,PRBK,PRBS,PROL,PRSD,PRSE,PSPD,PSTA,PSTM,PSTR,PSXP,PTAD,PTAK,PTAM,PTAS,PTEN,PTGH,PTHA,PTHP,PTOR,PTUP,PUHE,PWGT,PYCF,PYEA,PYWT,SRRN,TGID
BLOB,BLOB,1,1922,0,0,82,19,73,69,34,35,55,34,54,2,2662,37,0,63,33,65,KitchingsMatthew_5500,78,Matthew,5500,0,77,13,Avon,1,1,0,1,84,99,78,42,30,35,59711,36,31,0,1,79,66,32,33,1,Kitchings,38,0,64,99,61,79,43,38,34,34,38,39,47,35,5500,70,46,46,39,34,11,0,42,36,47,0,0,13,74,84,15,80,1472,32,79,11,18,1,89,40,25,20,42,0,93,0,1,0,35,1187
BLOB,BLOB,1,1923,0,0,85,21,79,59,70,72,60,44,69,2,4505,82,0,63,54,75,ShermanJustin_5504,57,Justin,5504,0,74,46,Auburn,1,1,0,66,85,49,81,26,44,59,57661,53,77,0,1,46,58,62,40,1,Sherman,18,0,57,99,34,56,48,71,71,60,66,24,28,65,5504,66,53,56,54,48,4,0,61,60,61,0,0,12,75,88,25,76,1200,14,58,22,20,1,90,39,27,46,25,0,65,0,1,0,73,1187
BLOB,BLOB,1,1924,0,0,94,20,89,57,75,74,43,35,75,2,1769,69,0,63,48,90,GallowayJamari_5506,33,Jamari,5506,0,71,49,Gillette,1,1,0,58,78,34,85,28,39,78,15294,36,57,0,1,44,45,74,57,1,Galloway,39,0,35,99,56,41,54,61,62,72,60,6,55,55,5506,74,44,50,46,37,1,0,31,45,34,0,0,3,90,84,15,67,2150,28,38,20,37,1,79,40,33,15,31,0,58,0,0,0,58,1187
BLOB,BLOB,1,1925,0,0,89,22,84,63,48,46,62,43,72,0,3459,64,0,63,29,81,MonroeUdoka_5508,35,Udoka,5508,0,71,18,Bridgton,1,1,0,28,91,43,83,26,46,56,64955,57,39,0,1,82,62,49,58,1,Monroe,65,0,42,99,72,76,42,65,33,49,61,60,63,28,5508,69,64,64,55,25,18,0,55,52,68,0,3,13,86,90,40,74,1223,14,72,10,36,1,93,40,19,37,39,0,35,0,0,0,26,1187
BLOB,BLOB,1,1926,0,0,68,20,61,51,33,48,39,31,59,1,7522,27,0,63,35,59,LudwigDylan_5511,43,Dylan,5511,0,74,19,Gaithersburg,1,1,0,24,77,3,67,72,82,41,3134,25,29,0,1,31,47,28,30,1,Ludwig,45,0,30,99,26,24,46,45,42,37,34,62,44,25,5511,72,48,45,42,39,19,0,33,12,39,0,0,15,70,82,46,49,719,12,36,24,12,1,82,45,24,26,48,0,34,0,0,0,28,1187
BLOB,BLOB,1,1927,0,0,91,19,86,59,54,42,51,41,59,0,8765,55,0,63,31,87,BrownleeWill_5512,36,Will,5512,0,70,13,Avon,1,1,0,25,79,14,86,29,40,57,5182,58,34,0,1,67,53,57,70,1,Brownlee,69,0,36,99,61,65,42,51,31,60,40,54,56,32,5512,67,60,62,51,48,16,0,54,58,65,0,0,3,89,84,36,61,1033,20,56,16,22,1,81,40,32,15,28,0,21,0,0,0,32,1187
BLOB,BLOB,1,1928,0,0,78,21,77,80,35,32,43,48,57,2,2295,38,0,63,38,53,HolcombeJulian_5515,45,Julian,5515,0,77,13,Indianapolis,1,1,0,1,77,62,74,43,41,35,27069,76,41,0,1,45,77,38,39,1,Holcombe,38,0,42,99,33,39,44,32,36,35,36,34,35,41,5515,66,70,72,74,45,5,0,62,63,58,0,0,15,64,89,95,83,741,23,34,35,37,1,82,40,38,23,24,0,136,0,0,0,38,1187
BLOB,BLOB,1,1929,0,0,86,22,79,66,63,67,50,25,68,2,0,70,0,63,53,74,WanewrightWalker_5518,43,Walker,5518,0,77,13,Fort Wayne,1,1,0,57,79,83,82,44,27,58,64699,65,71,0,1,71,68,64,40,1,Wanewright,26,0,46,99,45,48,43,68,67,58,66,25,50,58,5518,63,60,63,60,39,4,0,65,67,65,0,0,12,76,90,25,70,4467,22,46,25,18,1,84,39,13,25,30,0,72,0,0,0,62,1187
BLOB,BLOB,1,1930,0,0,91,22,88,79,62,29,49,31,47,0,4349,66,0,63,34,85,SaturdayDJ_5522,27,D.J.,5522,0,72,43,Salt Lake City,1,1,0,48,86,28,86,45,27,53,9275,52,34,0,1,65,47,60,60,1,Saturday,60,0,28,99,62,73,44,34,40,60,30,58,71,37,5522,69,59,51,49,37,18,0,51,48,57,0,0,3,88,89,40,59,2666,15,60,21,35,1,84,40,38,21,27,0,49,0,3,0,37,1187
BLOB,BLOB,1,1931,0,0,89,22,84,61,50,45,57,43,27,0,4357,62,0,63,29,81,SawyerEthan_5523,34,Ethan,5523,0,74,7,Washington,1,1,0,38,87,31,80,27,29,48,23228,57,33,0,1,81,59,47,59,1,Sawyer,64,0,43,99,77,73,43,61,31,49,58,60,68,28,5523,69,59,62,54,42,18,0,54,50,67,0,0,3,86,91,40,72,1406,35,72,24,11,1,88,40,31,14,46,0,45,0,1,0,27,1187
BLOB,BLOB,1,1932,0,0,90,23,86,83,69,60,47,43,64,0,7141,79,0,63,66,84,MaherChristopher_5525,42,Christopher,5525,0,73,13,Fort Wayne,1,1,0,10,74,37,86,48,28,67,49339,35,80,0,1,57,34,75,38,1,Maher,38,0,42,99,55,56,68,25,77,71,44,14,71,71,5525,72,17,30,28,40,3,0,30,38,28,1,3,3,88,88,45,65,2027,23,53,13,17,1,81,45,26,32,30,0,30,0,3,0,78,1187
BLOB,BLOB,1,1933,0,0,81,0,75,76,30,31,66,38,52,2,0,57,0,63,29,72,MolnarMichael_5528,51,Michael,5528,0,75,34,Mason,1,0,0,47,85,25,82,34,41,33,25505,52,31,0,1,79,53,29,66,1,Molnar,58,0,53,99,76,81,38,34,30,28,34,50,70,34,5528,69,51,60,47,33,15,0,54,53,61,0,3,13,78,85,25,73,7764,22,83,27,18,1,89,29,35,19,46,0,67,50,3,0,32,1177
BLOB,BLOB,1,1934,0,0,87,18,85,75,66,66,57,26,65,0,0,73,0,63,70,85,NgoyiBeni_5541,43,Beni,5541,0,76,26,Lincoln,1,0,0,5,86,5,91,47,35,65,20928,34,75,0,1,80,38,77,79,1,Ngoyi,75,0,43,99,72,76,77,30,75,74,42,57,77,67,5541,75,22,30,31,36,16,0,31,54,31,1,3,13,87,85,45,72,9745,18,72,21,28,1,85,24,33,20,37,0,40,0,2,0,71,1143
BLOB,BLOB,1,1935,0,0,94,21,91,79,82,26,62,25,46,0,6732,69,0,63,49,89,NicholsTerhyon_5542,45,Terhyon,5542,0,71,34,Cincinnati,1,0,0,24,79,20,90,33,36,60,2622,54,46,0,1,75,56,73,73,1,Nichols,75,0,38,99,77,85,53,28,49,75,29,55,81,46,5542,81,60,53,52,31,16,0,51,47,57,2,0,3,96,89,40,61,13458,21,70,15,15,1,83,12,16,30,40,0,34,59,2,0,45,1149
BLOB,BLOB,1,1936,0,0,83,0,72,78,26,22,28,29,60,3,0,50,0,63,49,57,NittaCaleb_5544,60,Caleb,5544,0,74,45,Leesburg,1,0,0,5,75,60,80,26,38,47,25505,81,46,0,1,24,76,49,50,1,Nitta,44,0,25,99,41,51,48,26,48,46,25,27,47,48,5544,76,84,80,82,39,7,0,75,70,72,0,3,5,72,90,20,82,6095,36,25,34,21,1,85,21,28,37,48,0,150,42,2,0,49,1179
BLOB,BLOB,1,1937,0,0,85,0,78,77,36,37,67,26,55,2,7219,48,0,63,37,72,OConnorKevin_5549,81,Kevin,5549,0,76,19,Easton,1,0,0,24,85,15,81,40,43,43,25505,35,40,0,1,76,67,40,42,1,O'Connor,47,0,67,99,76,82,43,36,39,40,39,39,52,37,5549,75,44,49,43,34,11,0,43,40,48,1,3,13,79,80,15,75,7862,26,78,13,19,1,82,14,33,27,38,0,85,46,2,0,37,1126
BLOB,BLOB,1,1938,0,0,88,18,81,71,68,69,59,32,73,2,0,83,511,63,62,77,PedersenJack_5559,57,Jack,5559,0,77,4,Murrieta,1,0,0,57,88,28,87,42,33,68,41920,63,83,0,1,66,66,68,48,1,Pedersen,27,0,55,99,47,58,60,69,66,66,69,24,46,68,5559,74,47,56,45,39,4,0,63,63,55,1,3,13,79,90,25,75,9788,15,60,35,36,1,86,51,13,29,46,0,93,4,3,0,77,1227
BLOB,BLOB,1,1939,0,0,88,19,84,92,42,45,75,43,65,0,3847,52,511,63,26,83,PeekJrAntwan_5560,66,Antwan,5560,0,73,34,Cincinnati,1,0,0,5,87,3,88,24,23,56,35647,55,51,0,1,92,73,63,70,1,Peek Jr.,74,0,61,99,91,91,36,65,55,55,67,60,78,24,5560,85,64,64,52,38,18,0,54,53,67,0,3,3,84,91,40,77,9790,10,84,22,31,1,92,43,35,18,19,0,60,3,3,0,25,1120
BLOB,BLOB,1,1940,0,0,87,0,85,85,77,72,46,33,72,0,3895,84,0,63,74,84,PhillipsJojo_5565,38,Jojo,5565,0,77,4,Lancaster,1,0,0,10,90,13,91,48,47,60,25505,35,80,0,1,59,37,79,27,1,Phillips,28,0,39,99,34,57,84,67,88,77,67,20,40,78,5565,80,16,29,27,28,3,0,55,57,54,1,3,13,88,87,45,70,9799,10,53,27,15,1,83,14,35,22,46,0,45,59,2,0,81,1116
BLOB,BLOB,1,1941,0,0,74,0,69,82,34,33,46,28,54,3,4071,36,0,63,37,56,RamseyTrent_5572,41,Trent,5572,0,77,8,Palm Harbor,1,0,0,46,86,67,71,36,33,34,25505,74,33,0,1,44,78,34,38,1,Ramsey,36,0,43,99,35,38,43,36,35,37,34,38,33,33,5572,71,75,79,78,25,8,0,73,74,73,1,3,15,63,90,20,84,10436,15,33,10,24,1,83,34,24,27,45,0,160,48,3,0,32,1103
BLOB,BLOB,1,1942,0,0,75,0,67,71,45,44,55,25,55,3,0,31,0,63,33,53,CornCyler_5573,33,Cyler,5573,0,76,42,Groesbeck,1,0,0,15,81,76,71,38,27,34,25505,73,32,0,1,61,80,29,33,1,Corn,29,0,59,99,47,33,45,44,30,35,44,34,33,35,5573,66,70,73,73,48,5,0,66,70,70,0,3,15,65,88,46,83,14177,13,45,10,33,1,84,30,35,14,34,0,154,55,1,0,30,1152
BLOB,BLOB,1,1943,0,0,65,0,59,72,25,39,75,35,49,3,1035,24,0,63,25,46,CooleyArmondous_5574,65,Armondous,5574,0,75,23,Shubuta,1,0,0,18,95,92,60,35,46,34,25505,59,24,0,1,80,68,24,24,1,Cooley,17,0,78,99,71,75,39,40,26,26,42,44,19,24,5574,75,51,67,45,44,12,0,56,56,66,1,3,5,55,87,20,84,8954,29,83,29,16,1,92,28,20,30,29,0,145,41,3,0,24,1208
BLOB,BLOB,1,1944,0,0,90,0,86,84,73,72,51,32,63,0,0,83,0,63,75,84,ReubenMudia_5577,47,Mudia,5577,0,74,24,Kansas City,1,0,0,10,87,6,90,33,36,78,25505,38,74,0,1,72,42,83,41,1,Reuben,34,0,46,99,48,63,82,58,87,77,68,20,50,79,5577,78,19,31,30,40,3,0,49,54,52,1,3,3,89,87,36,76,6222,25,62,15,27,1,88,18,11,21,46,0,50,47,3,0,74,1217
BLOB,BLOB,1,1945,0,0,74,0,68,64,42,40,63,33,57,2,5346,27,0,63,27,60,WilliamsRobert_5580,45,Robert,5580,0,74,8,Miami,1,0,0,17,87,14,70,43,30,40,25505,33,27,0,1,73,67,27,25,1,Williams,21,0,68,99,63,68,40,42,26,27,42,40,19,28,5580,61,49,55,44,36,10,0,47,43,56,0,3,13,72,74,36,74,16668,36,73,34,11,1,80,34,14,14,44,0,75,59,1,0,25,1129
BLOB,BLOB,1,1946,0,0,94,0,92,79,64,39,49,40,58,0,4204,61,0,63,38,90,RobinsonKimari_5582,32,Kimari,5582,0,70,8,Miramar,1,0,0,5,84,5,89,40,25,64,25505,55,33,0,1,63,48,76,74,1,Robinson,71,0,38,99,77,77,45,45,39,71,37,57,79,38,5582,78,58,65,54,48,16,0,54,56,63,1,3,3,92,94,36,50,13600,35,60,19,33,1,87,15,31,15,28,0,20,49,2,0,39,1126
BLOB,BLOB,1,1947,0,0,66,0,60,69,37,36,37,28,58,1,4214,31,0,63,39,58,RogersCollin_5583,31,Collin,5583,0,76,0,Prattville,1,0,0,24,84,41,65,80,96,48,25505,34,47,0,1,39,44,28,32,1,Rogers,36,0,34,99,38,38,48,27,41,46,37,62,34,40,5583,81,36,43,42,31,19,0,32,15,40,0,3,15,62,86,46,51,10447,13,24,38,13,1,91,35,14,19,38,0,55,47,3,0,26,1131
BLOB,BLOB,1,1948,0,0,81,22,77,76,33,30,41,30,56,3,4323,41,0,63,38,54,SandersWilliam_5593,48,William,5593,0,75,0,Brookwood,1,0,0,11,83,70,78,26,41,41,37180,81,37,0,1,40,80,43,41,1,Sanders,38,0,38,99,40,40,44,29,43,43,33,38,40,43,5593,74,81,78,85,36,6,0,83,72,85,1,3,5,64,87,20,81,13640,18,29,19,19,1,83,25,29,19,40,0,155,49,1,0,43,1102
BLOB,BLOB,1,1949,3,0,91,0,87,93,54,41,70,44,68,0,0,78,0,63,55,86,SatualaFaletau_5595,47,Faletau,5595,0,76,43,Bountiful,1,0,0,5,92,11,87,37,41,55,25505,58,65,0,1,89,70,64,78,1,Satuala,87,0,64,99,95,91,65,64,77,55,59,59,88,56,5595,89,46,46,47,15,18,0,54,54,55,2,0,13,88,91,10,77,14423,14,85,15,26,1,95,40,33,18,22,0,55,0,2,0,58,1116
BLOB,BLOB,1,1950,0,0,93,0,91,92,83,77,46,26,68,0,4647,93,0,63,87,91,SparksBeau_5601,39,Beau,5601,0,71,42,El Paso,1,0,1,10,90,11,87,40,39,89,25505,26,88,0,1,53,29,85,55,1,Sparks,45,0,36,99,57,47,75,25,87,83,39,17,52,93,5601,88,19,33,28,34,3,0,35,39,34,0,0,3,91,97,38,53,12149,19,47,34,11,1,87,38,12,20,30,0,17,0,3,0,92,1204
BLOB,BLOB,1,1951,0,0,69,0,62,52,23,41,73,44,56,3,4554,24,0,63,24,44,SimmonsJrTerry_5608,57,Terry,5608,0,74,9,Savannah,1,0,0,16,96,56,69,37,40,32,25505,59,23,0,1,85,76,25,25,1,Simmons Jr.,21,0,79,99,69,74,40,43,27,25,42,44,20,23,5608,73,64,67,55,37,12,0,56,58,65,1,3,5,58,88,20,87,8162,17,82,25,36,1,88,16,17,37,45,0,165,57,2,0,23,1217
BLOB,BLOB,1,1952,0,0,89,21,82,85,35,31,73,32,53,2,1446,50,0,63,33,73,EdwardsSincere_5609,82,Sincere,5609,0,75,8,Orlando,1,0,0,4,90,10,83,39,40,37,41406,40,44,0,1,85,77,42,38,1,Edwards,37,0,86,99,85,93,45,31,43,43,55,40,44,34,5609,81,31,33,32,24,10,0,37,34,35,2,0,3,81,82,15,75,12913,21,84,19,33,1,85,20,32,21,26,0,90,58,2,0,35,1211
BLOB,BLOB,1,1953,0,0,87,18,81,63,32,32,63,32,32,2,1856,32,511,63,32,78,GilbertJaceJ_5610,80,Jace J.,5610,0,77,48,Waukesha,1,0,0,6,78,55,84,32,32,32,4928,32,32,0,1,74,32,32,40,1,Gilbert,42,0,60,99,67,79,32,32,32,32,32,39,44,32,5610,72,32,32,32,32,11,0,32,32,32,0,3,13,79,84,15,76,6625,32,74,32,32,1,83,40,32,32,32,0,120,4,1,0,32,1143
BLOB,BLOB,1,1954,0,0,89,0,84,81,85,82,37,38,84,0,4600,65,0,63,57,84,SmithHunter_5613,27,Hunter,5613,0,71,3,Little Rock,1,0,0,56,87,29,84,29,30,62,25505,33,61,0,1,36,33,83,50,1,Smith,40,0,29,99,59,32,68,56,72,78,69,6,68,66,5613,81,27,63,25,26,1,0,27,40,31,0,3,3,87,92,36,69,8187,10,36,37,28,1,89,36,19,18,41,0,30,52,3,0,71,1200
BLOB,BLOB,1,1955,0,0,78,0,71,70,38,38,78,31,54,2,7762,36,0,63,33,65,SneedJrVenson_5614,70,Venson,5614,0,76,8,Wabasso,1,0,0,16,87,55,76,26,26,40,25505,40,33,0,1,77,69,33,27,1,Sneed Jr.,29,0,74,99,73,75,43,39,33,33,40,41,40,33,5614,70,52,52,44,34,10,0,45,45,57,1,3,15,70,77,15,78,15356,11,76,21,25,1,85,28,26,18,35,0,102,59,3,0,33,1229
BLOB,BLOB,1,1956,0,0,66,19,55,80,35,37,49,24,50,3,0,27,0,63,29,46,SnivelyOwen_5615,30,Owen,5615,0,76,28,Fremont,1,0,0,31,81,50,68,28,44,28,18495,77,28,0,1,48,83,29,24,1,Snively,25,0,49,99,31,27,38,39,28,26,34,37,24,30,5615,75,77,77,81,25,6,0,78,79,82,0,3,15,58,88,46,86,9914,32,37,13,30,1,89,40,24,23,32,0,145,0,3,0,27,1113
BLOB,BLOB,1,1957,0,0,93,0,89,74,78,77,41,37,72,0,0,71,0,63,61,86,SperlingLamar_5618,33,Lamar,5618,0,68,34,Akron,1,0,0,63,83,32,86,31,27,75,25505,34,69,0,1,42,26,79,56,1,Sperling,39,0,34,99,56,42,69,47,67,74,66,6,55,65,5618,77,21,48,23,40,1,0,25,39,30,1,3,3,90,86,15,67,8216,31,40,26,25,1,85,14,17,12,24,0,30,54,2,0,72,1220
BLOB,BLOB,1,1958,0,0,87,19,84,75,76,74,55,26,73,0,7474,77,0,63,70,81,SpiveyTre_5620,45,Tre,5620,0,76,2,Chandler,1,0,0,10,87,12,90,44,46,70,15295,38,75,0,1,66,42,76,32,1,Spivey,30,0,45,99,37,62,85,75,87,76,75,20,41,74,5620,76,24,32,33,25,3,0,41,63,40,1,3,13,85,85,38,77,11384,21,58,25,33,1,92,43,35,21,34,0,53,0,2,0,75,1104
BLOB,BLOB,1,1959,0,0,79,0,76,79,62,51,46,44,54,0,0,37,0,63,22,73,StaubRyan_5624,45,Ryan,5624,0,73,4,Stevenson Ranch,1,0,0,41,83,17,74,39,40,23,25505,44,24,0,1,56,44,65,40,1,Staub,47,0,51,99,24,53,39,44,28,63,43,0,39,22,5624,74,37,53,36,80,0,35,36,50,39,1,3,3,75,87,38,66,10475,80,54,81,82,1,90,34,91,77,74,0,40,50,2,0,27,1201
BLOB,BLOB,1,1960,0,0,81,0,77,83,60,73,41,51,67,0,4826,42,0,63,27,75,SwannAJ_5629,31,AJ,5629,0,74,9,Canton,1,0,0,46,86,17,76,25,24,25,25505,32,27,0,1,37,31,68,40,1,Swann,36,0,34,99,66,55,39,58,30,68,65,0,60,24,5629,75,26,35,28,74,0,39,24,27,26,1,3,15,76,91,45,66,12544,77,36,81,82,1,86,30,91,77,75,0,60,41,3,0,27,1164
BLOB,BLOB,1,1961,0,0,74,21,56,82,47,48,59,38,54,3,0,40,0,63,39,49,TanonaJoey_5632,51,Joey,5632,0,78,13,Zionsville,1,0,0,8,83,79,77,25,27,45,2493,82,45,0,1,68,83,40,44,1,Tanona,39,0,67,99,50,43,48,49,42,44,49,34,43,40,5632,77,79,80,82,44,5,0,78,75,74,2,3,5,62,92,20,87,11959,22,47,16,34,1,89,21,14,33,24,0,150,48,3,0,44,1187
BLOB,BLOB,1,1962,0,0,67,18,58,70,43,45,58,41,50,2,0,29,0,63,31,54,ThomassonColton_5639,31,Colton,5639,0,80,42,Spring Branch,1,0,0,39,87,77,70,48,34,25,31552,74,26,0,1,62,83,25,31,1,Thomasson,25,0,62,99,39,27,42,44,31,31,44,37,25,25,5639,73,81,77,84,43,6,0,74,67,81,1,3,15,56,83,15,90,16647,32,46,20,32,1,88,39,24,14,42,0,160,0,2,0,31,1215
BLOB,BLOB,1,1963,0,0,87,18,81,78,31,32,75,28,53,2,4947,54,511,63,43,73,ThompsonTyler_5643,87,Tyler,5643,0,77,32,Cary,1,0,0,17,83,3,86,40,43,38,4928,30,46,0,1,77,62,43,42,1,Thompson,46,0,81,99,79,85,48,32,45,42,30,39,49,46,5643,80,38,38,36,26,11,0,31,26,38,1,3,13,81,83,36,77,21561,14,83,22,21,1,83,37,38,34,29,0,85,0,2,0,44,1153
BLOB,BLOB,1,1964,0,0,95,20,91,66,80,66,48,41,65,0,5008,68,0,63,45,90,TracyZion_5651,36,Zion,5651,0,71,31,Hempstead,1,0,0,26,87,7,92,43,30,85,11198,57,48,0,1,71,53,84,74,1,Tracy,72,0,42,99,68,75,48,46,50,79,39,57,78,43,5651,75,61,66,51,29,16,0,55,57,66,1,0,3,91,91,36,60,15143,19,55,37,25,1,87,13,17,35,34,0,26,49,3,0,41,1185
BLOB,BLOB,1,1965,0,0,75,0,69,69,29,31,37,35,58,2,5067,39,0,63,39,58,TupouIkinasio_5654,46,Ikinasio,5654,0,78,4,Palo Alto,1,0,0,43,79,70,77,26,29,40,25505,76,39,0,1,37,72,40,40,1,Tupou,37,0,33,99,29,40,47,29,41,38,31,31,38,38,5654,64,73,74,78,32,9,0,64,64,63,1,3,15,63,85,15,81,16651,15,30,34,23,1,85,28,16,25,42,0,135,53,1,0,40,1192
BLOB,BLOB,1,1966,0,0,85,0,76,77,55,29,71,31,61,2,4289,63,0,63,38,73,RutherfordGary_5656,61,Gary,5656,0,73,12,Peoria,1,0,0,48,80,26,85,28,26,52,25505,34,27,0,1,71,58,56,66,1,Rutherford,48,0,53,99,70,74,48,26,42,57,29,49,74,40,5656,65,29,31,30,45,15,0,31,20,33,0,3,13,81,90,15,74,15336,12,72,11,11,1,84,16,14,22,30,0,74,52,1,0,42,1232
BLOB,BLOB,1,1967,0,0,85,0,82,91,34,48,81,50,70,2,8788,75,0,63,32,82,UluaveCade_5658,67,Cade,5658,0,73,43,South Jordan,1,0,0,45,93,4,82,46,42,42,25505,49,60,0,1,85,70,43,75,1,Uluave,26,0,73,99,89,88,41,51,57,38,48,50,71,32,5658,83,63,71,53,46,15,0,54,63,69,1,0,3,84,87,34,82,10520,19,86,12,29,1,87,27,32,28,44,0,75,47,3,0,29,1116
BLOB,BLOB,1,1968,0,0,91,18,88,73,75,77,54,48,68,0,0,78,0,63,71,88,ValsinKelby_5660,43,Kelby,5660,0,74,42,Arlington,1,0,0,10,84,2,91,25,39,75,30784,34,70,0,1,63,40,87,47,1,Valsin,33,0,45,99,43,60,72,24,90,79,51,17,39,75,5660,77,23,34,34,38,3,0,42,42,42,1,3,3,92,84,38,62,8377,32,60,19,37,1,80,40,20,21,38,0,35,0,2,0,73,1131
BLOB,BLOB,1,1969,0,0,76,18,64,77,27,40,81,24,56,3,8747,32,0,63,27,51,VanSumerenAlex_5661,68,Alex,5661,0,74,21,Bay City,1,0,0,16,96,91,72,32,25,37,58815,57,27,0,1,87,76,27,38,1,VanSumeren,32,0,84,99,78,86,40,39,27,27,40,44,28,27,5661,83,63,64,52,44,12,0,55,58,63,1,3,15,63,91,20,88,10523,29,86,11,31,1,94,40,25,15,35,0,135,0,3,0,27,1216
BLOB,BLOB,1,1970,0,0,62,18,53,77,28,46,58,25,57,3,5212,24,0,63,24,53,WalkerTamarus_5667,31,Tamarus,5667,0,75,19,Baltimore,1,0,0,51,88,56,59,32,34,26,46016,81,25,0,1,62,83,28,28,1,Walker,27,0,60,99,46,27,38,46,29,27,41,38,16,26,5667,70,72,73,74,30,6,0,77,75,73,0,3,5,55,86,36,86,8400,24,43,13,34,1,84,43,13,19,36,0,160,2,2,0,24,1125
BLOB,BLOB,1,1971,0,0,93,22,90,86,90,82,31,87,68,0,5346,62,0,63,31,89,WilliamsJrDemond_5679,23,Demond,5679,0,71,2,Chandler,1,0,1,53,88,1,87,29,26,28,17723,27,31,0,1,26,24,89,41,1,Williams Jr.,33,0,24,99,28,26,40,55,32,87,50,2,40,27,5679,88,23,25,23,84,0,22,17,12,19,1,0,13,91,95,38,59,13915,87,29,89,92,1,92,12,90,93,84,0,31,56,2,0,33,1226
BLOB,BLOB,1,1972,0,0,93,20,90,60,59,28,45,27,46,0,4008,60,0,63,38,88,PritchardDavion_5686,41,Davion,5686,0,72,34,Youngstown,1,0,0,48,76,22,89,37,38,56,2623,52,36,0,1,50,42,69,63,1,Pritchard,64,0,25,99,67,67,44,30,38,69,27,57,69,38,5686,68,56,57,49,30,16,0,51,52,58,1,3,3,90,92,36,52,16070,36,54,26,26,1,83,21,38,27,39,0,15,58,1,0,34,1148
BLOB,BLOB,1,1973,0,0,90,0,85,79,47,46,58,48,65,0,0,62,0,63,25,84,YharbroughMychal_5698,32,Mychal,5698,0,74,21,Belleville,1,0,0,43,90,24,89,28,31,58,25505,55,43,0,1,71,48,68,73,1,Yharbrough,75,0,43,99,80,77,40,59,33,66,46,59,77,26,5698,76,50,68,42,34,18,0,57,61,70,0,0,3,86,87,37,65,6599,21,74,32,19,1,79,12,15,30,29,0,39,54,3,0,25,1159
BLOB,BLOB,1,1974,0,0,66,18,52,74,43,41,53,27,51,3,5458,24,511,63,25,50,YoungCooper_5699,28,Cooper,5699,0,76,37,Downingtown,1,0,0,47,92,64,63,41,30,24,18624,75,24,0,1,62,85,24,27,1,Young,25,0,60,99,38,29,38,41,24,24,43,37,26,29,5699,71,62,67,72,32,6,0,71,74,79,0,3,15,54,86,20,88,6602,14,44,18,31,1,93,35,25,24,43,0,150,4,2,0,24,1210
BLOB,BLOB,1,1975,0,0,82,21,75,79,43,33,40,35,53,3,0,47,0,63,43,59,ZandamelaJason_5700,55,Jason,5700,0,75,8,Clearwater,1,0,0,5,85,50,80,37,42,28,42300,84,45,0,1,41,83,46,22,1,Zandamela,21,0,39,99,36,43,49,31,46,42,30,27,23,47,5700,75,81,80,79,29,7,0,81,79,77,2,3,5,70,87,5,83,15269,30,34,37,27,1,83,25,19,12,25,0,144,58,1,0,45,1130
BLOB,BLOB,1,1976,0,0,94,18,91,70,71,68,31,36,63,0,19,65,0,63,61,92,AdamsQuaron_5701,27,Quaron,5701,0,67,2,Phoenix,1,0,0,30,71,5,89,35,43,93,4672,30,61,0,1,31,34,77,74,1,Adams,41,0,25,99,61,30,59,23,75,75,45,19,48,60,5701,71,19,29,31,36,3,0,23,30,23,1,3,8,96,81,45,44,22529,25,31,28,22,1,72,40,15,22,46,0,5,0,3,0,64,1117
BLOB,BLOB,1,1977,0,0,90,0,85,79,80,82,45,42,88,0,4200,64,0,63,40,85,RobertsAntwan_5702,40,Antwan,5702,0,72,41,Nashville,1,0,0,62,90,44,83,30,46,64,25505,41,52,0,1,58,36,83,33,1,Roberts,32,0,37,99,42,55,34,77,55,79,81,6,50,47,5702,81,26,60,30,25,1,0,36,50,40,1,3,3,87,90,15,72,9835,11,49,19,25,1,86,14,20,31,27,0,44,59,3,0,54,1104
BLOB,BLOB,1,1978,0,0,92,22,90,72,59,30,46,30,48,0,614,61,0,63,37,88,BriggsJomarion_5710,38,Jomarion,5710,0,73,4,Stockton,1,0,0,34,81,28,90,41,48,54,28732,54,40,0,1,55,41,65,63,1,Briggs,64,0,30,99,63,71,46,32,44,68,32,56,81,34,5710,71,52,60,46,43,16,0,53,52,58,1,3,3,89,93,37,50,12701,30,55,14,31,1,87,40,38,18,28,0,10,0,3,0,34,1133
